sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,2,0.2346413587278221,0.1203610274067614
cub_00001,gradcam++,0,2,0.11673468683438844,0.1108255317973089
cub_00001,integrated_gradients,0,2,0.07620141501829494,0.24064902944664932
cub_00001,gradient_shap,0,2,0.070274826460809,0.2536260922082874
cub_00001,occlusion,0,2,0.11238449167576618,0.4569511738896836
cub_00001,guided_backprop,0,2,0.17329196776699976,0.16332457111275284
cub_00001,attention_rollout,0,2,0.14919504437348224,0.12928400254459121
cub_00002,gradcam,0,0,0.33377844044589433,0.030905566920409883
cub_00002,gradcam++,0,0,0.25793651296262404,0.04160645409137939
cub_00002,integrated_gradients,0,0,0.0422237630788004,0.48723534883465613
cub_00002,gradient_shap,0,0,0.04412639533256879,0.48682918701379096
cub_00002,occlusion,0,0,0.05938476237788564,0.27030771409044974
cub_00002,guided_backprop,0,0,0.02670700615126407,0.5536057720077224
cub_00002,attention_rollout,0,0,0.029483344405889515,0.20618792042951098
cub_00014,gradcam,0,0,0.03171455613337458,0.02416713798465933
cub_00014,gradcam++,0,0,0.07146129796165042,0.08248754680826094
cub_00014,integrated_gradients,0,0,0.014571368582255675,0.137331420323153
cub_00014,gradient_shap,0,0,0.013763224228750915,0.13670328728876482
cub_00014,occlusion,0,0,0.08399691067061213,0.2431996792263817
cub_00014,guided_backprop,0,0,0.013916334952227773,0.10961158884892937
cub_00014,attention_rollout,0,0,0.02430767806326912,0.10409964378341098
cub_00017,gradcam,0,0,0.33393236433039425,0.02196699877895296
cub_00017,gradcam++,0,0,0.08898848410608479,0.3432152121553371
cub_00017,integrated_gradients,0,0,0.04541222462139558,0.44246307488647285
cub_00017,gradient_shap,0,0,0.041083149716723714,0.4447175032168161
cub_00017,occlusion,0,0,0.04847446621279233,0.5796950063377153
cub_00017,guided_backprop,0,0,0.022671868800534872,0.4047939169744495
cub_00017,attention_rollout,0,0,0.03429128643074363,0.33454143286799076
cub_00018,gradcam,0,0,0.40795391404899417,0.62094048668514
cub_00018,gradcam++,0,0,0.4427767712972127,0.28261908330023283
cub_00018,integrated_gradients,0,0,0.16935407529526858,0.6948675618390552
cub_00018,gradient_shap,0,0,0.1698243808372354,0.7014218859141691
cub_00018,occlusion,0,0,0.5895707926189062,0.5928711011365522
cub_00018,guided_backprop,0,0,0.1584618444299849,0.590959861427109
cub_00018,attention_rollout,0,0,0.21887192551221232,0.5125725545338354
cub_00020,gradcam,0,198,0.32620825809426607,0.06809391230344772
cub_00020,gradcam++,0,198,0.28099027136340743,0.12017394565627909
cub_00020,integrated_gradients,0,198,0.18204547157511117,0.48961059311404825
cub_00020,gradient_shap,0,198,0.19675357947126035,0.4874117375351489
cub_00020,occlusion,0,198,0.7529157307930292,0.047206453676335504
cub_00020,guided_backprop,0,198,0.09999862303957346,0.5012096882797777
cub_00020,attention_rollout,0,198,0.05448208523448557,0.3011559021659196
cub_00029,gradcam,0,22,0.010526701365597548,0.04064717092878707
cub_00029,gradcam++,0,22,0.019666821504506517,0.01024927049020333
cub_00029,integrated_gradients,0,22,0.01017431889777072,0.017662965278032048
cub_00029,gradient_shap,0,22,0.009992415042870564,0.018065817149408744
cub_00029,occlusion,0,22,0.019497093437530567,0.15355491709779015
cub_00029,guided_backprop,0,22,0.010044740574267052,0.015917208242990442
cub_00029,attention_rollout,0,22,0.011040977403172291,0.015116048911295352
cub_00035,gradcam,0,2,0.21859890779596755,0.5132211638003354
cub_00035,gradcam++,0,2,0.34763998026610354,0.2582037341897376
cub_00035,integrated_gradients,0,2,0.020777394250035285,0.36402997538971255
cub_00035,gradient_shap,0,2,0.020925993751734494,0.343820093839895
cub_00035,occlusion,0,2,0.620869904110441,0.4565461869642604
cub_00035,guided_backprop,0,2,0.01736515398370102,0.4070028913076385
cub_00035,attention_rollout,0,2,0.17836168348439968,0.686829112196574
cub_00042,gradcam,0,7,0.06361964409879875,0.046378154996637014
cub_00042,gradcam++,0,7,0.039767084852792324,0.01315493269648868
cub_00042,integrated_gradients,0,7,0.012203115690499545,0.12888192239915952
cub_00042,gradient_shap,0,7,0.012198457145132124,0.13426635417854413
cub_00042,occlusion,0,7,0.025988633814267817,0.31479648806853217
cub_00042,guided_backprop,0,7,0.013813319860491901,0.14334320080233734
cub_00042,attention_rollout,0,7,0.012712466707307614,0.11321666802978142
cub_00044,gradcam,0,0,0.04449558792912286,0.04635957549326119
cub_00044,gradcam++,0,0,0.27334699544007895,0.024425271617656077
cub_00044,integrated_gradients,0,0,0.029390606354718334,0.18772024245699864
cub_00044,gradient_shap,0,0,0.029240171502169683,0.18716924087493675
cub_00044,occlusion,0,0,0.04009412425075425,0.6173433256044517
cub_00044,guided_backprop,0,0,0.02567811781773344,0.20171819467941526
cub_00044,attention_rollout,0,0,0.026446821473655287,0.36043167064781295
cub_00050,gradcam,0,82,0.04324202405987307,0.07218659810459939
cub_00050,gradcam++,0,82,0.012441153137478976,0.17328218111506433
cub_00050,integrated_gradients,0,82,0.006410435841826255,0.05637281401286601
cub_00050,gradient_shap,0,82,0.006941113171342293,0.05676624527404783
cub_00050,occlusion,0,82,0.013920206336479167,0.019873427732090932
cub_00050,guided_backprop,0,82,0.005172066918748896,0.08256396995129762
cub_00050,attention_rollout,0,82,0.008021706370345784,0.23575517860444958
cub_00055,gradcam,0,0,0.42964850119897163,0.02511917110241481
cub_00055,gradcam++,0,0,0.17794638955674605,0.0888804867150611
cub_00055,integrated_gradients,0,0,0.03252144376456272,0.6566956211463548
cub_00055,gradient_shap,0,0,0.0344136054860428,0.6533293900254649
cub_00055,occlusion,0,0,0.029257401534368916,0.6629887738905382
cub_00055,guided_backprop,0,0,0.05219603755977005,0.6108234377519693
cub_00055,attention_rollout,0,0,0.0335960769567464,0.2609054904973163
cub_00065,gradcam,1,1,0.10558390923542903,0.3037113527650945
cub_00065,gradcam++,1,1,0.17760870762867853,0.12046989573864264
cub_00065,integrated_gradients,1,1,0.017434043442335678,0.2245424527907744
cub_00065,gradient_shap,1,1,0.017988933402375555,0.21529789463966156
cub_00065,occlusion,1,1,0.08017353335162625,0.3267116253147833
cub_00065,guided_backprop,1,1,0.01798956913407892,0.08343737398972734
cub_00065,attention_rollout,1,1,0.16861854408634824,0.16195924020139502
cub_00072,gradcam,1,1,0.36854590159491646,0.47819672067416824
cub_00072,gradcam++,1,1,0.3637150651891716,0.5660413449979387
cub_00072,integrated_gradients,1,1,0.12790515862579926,0.7406805064179934
cub_00072,gradient_shap,1,1,0.13072936259268314,0.7494074641610496
cub_00072,occlusion,1,1,0.7381584722432307,0.7030762100708671
cub_00072,guided_backprop,1,1,0.13976841698749923,0.631154962896835
cub_00072,attention_rollout,1,1,0.2430718172690831,0.5286852475139312
cub_00073,gradcam,1,1,0.3212904229643755,0.38591157159535217
cub_00073,gradcam++,1,1,0.03725546657224186,0.1007238322054036
cub_00073,integrated_gradients,1,1,0.008159535584854893,0.16566418296424673
cub_00073,gradient_shap,1,1,0.007814465533010663,0.16038087735651058
cub_00073,occlusion,1,1,0.018884721538051964,0.4091036306577735
cub_00073,guided_backprop,1,1,0.007099346545874141,0.1589713273453526
cub_00073,attention_rollout,1,1,0.09637461124220864,0.25750505693722514
cub_00076,gradcam,1,1,0.11113669694968849,0.6578674053656868
cub_00076,gradcam++,1,1,0.3809249863727019,0.545008927003073
cub_00076,integrated_gradients,1,1,0.03912728075520135,0.6018195798329543
cub_00076,gradient_shap,1,1,0.04134730055957334,0.6139653159596491
cub_00076,occlusion,1,1,0.0533259708339756,0.7981835646438412
cub_00076,guided_backprop,1,1,0.07661240300221835,0.49001790336333223
cub_00076,attention_rollout,1,1,0.12640092121146157,0.727175290964078
cub_00080,gradcam,1,44,0.1196681311208522,0.156253841407306
cub_00080,gradcam++,1,44,0.05494167355354876,0.2015672136098146
cub_00080,integrated_gradients,1,44,0.07214224185736386,0.20424654186645055
cub_00080,gradient_shap,1,44,0.07777173286885958,0.21468757925322274
cub_00080,occlusion,1,44,0.09091059779748321,0.5251894776709378
cub_00080,guided_backprop,1,44,0.07492392095009563,0.16361712859943506
cub_00080,attention_rollout,1,44,0.033180345976143145,0.09297646414488552
cub_00083,gradcam,1,1,0.19632477311533877,0.547018987860065
cub_00083,gradcam++,1,1,0.17261049823137,0.5066906345891766
cub_00083,integrated_gradients,1,1,0.02151499562896788,0.40923717528348785
