sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00007,0,0,0.029796097660437216,0.029796097660437216,0.028981309372466048,0.177795057464391,gradient_shap integrated_gradients guided_backprop,0.15807112256223516,0.15233157481999257,0.17508271962381536,0.17583529147543947,0.16633414157282406,0.17234514994569333
cub_00047,0,0,0.8002475522225723,0.8002475522225723,0.8036706816172228,0.8156877446686849,gradcam++ gradcam occlusion,0.17407752581094693,0.17603510893095983,0.16092277943126856,0.16568556485722605,0.17391636263796026,0.1493626583316383
cub_00103,1,1,0.8188252739375458,0.8188252739375458,0.8166579805081711,0.8622567206388339,gradcam++ gradcam occlusion,0.1877755196085433,0.18950761942043762,0.14700283650524285,0.15557443462615,0.17496358436426607,0.1451760054753601
cub_00153,2,2,0.7463368949247524,0.7463368949247524,0.7511266103712843,0.7262265176279469,gradcam gradcam++ occlusion,0.17320943897856184,0.17147007563328748,0.16386593841565356,0.1622288218114036,0.16828663004842417,0.16093909511266943
cub_00210,3,3,0.1987289571901783,0.1987289571901783,0.14433832962531595,0.3872362862108275,occlusion guided_backprop gradient_shap,0.1425578839844779,0.14287374483131643,0.16717447324277238,0.17430824905065725,0.1873017884217364,0.18578386046903977
cub_00249,4,4,0.7596198246465065,0.7596198246465065,0.7020951178506949,0.771747943444643,occlusion gradcam gradient_shap,0.1810692806201273,0.11454719293645807,0.1645716053334864,0.17232661110218694,0.20067643732737198,0.16680887268036937
cub_00303,5,5,0.8218458328861744,0.8218458328861744,0.8241799403447657,0.8148617500904948,occlusion gradcam gradcam++,0.17718706715124716,0.17225621440237754,0.15608267417621519,0.15699349167812282,0.18180085443599525,0.155679698156042
cub_00351,6,6,0.7451973277842625,0.7451973277842625,0.749553346238099,0.7782131716667209,gradient_shap integrated_gradients gradcam++,0.16114219263361795,0.17231523456076098,0.17287395540376738,0.1733932964583642,0.15007891149642602,0.1701964094470635
cub_00412,7,7,0.853737796843052,0.853737796843052,0.8458909332752228,0.864597089588642,gradcam gradcam++ occlusion,0.1836584631022498,0.1803151330219396,0.16002273527036978,0.15679998263615164,0.17534742882614723,0.14385625714314187
cub_00453,8,8,0.34499487655702976,0.34499487655702976,0.2721007954096421,0.7662977199535819,occlusion integrated_gradients gradient_shap,0.11202874677702072,0.11204566184139685,0.19607304343195878,0.19054000605997543,0.21236365578704927,0.1769488861025989
cub_00513,9,9,0.7803715529909822,0.7803715529909822,0.7753834086528514,0.8483908596506807,occlusion guided_backprop gradient_shap,0.16516228330653884,0.1630984034486862,0.15812685206633526,0.16608527026773467,0.17853337876018938,0.16899381215051557
cub_00552,10,10,0.12755826292559502,0.12755826292559502,0.13813287854427472,0.20623892083531242,guided_backprop occlusion gradient_shap,0.15847722505261833,0.15829063051552797,0.16256854794950132,0.16700772907733658,0.17214964520339454,0.18150622220162124
cub_00602,10,10,0.1421334718354046,0.1421334718354046,0.07784448981983585,0.6065938101848588,integrated_gradients gradient_shap occlusion,0.12138193431774595,0.11745474241620249,0.2116418912265708,0.19918495344046022,0.1758255282408374,0.1745109503581832
cub_00657,11,11,0.8643693863530644,0.8643693863530644,0.8654391363379544,0.8869682961259968,occlusion gradcam++ gradcam,0.1819518516367776,0.1826788137871817,0.15256914440760908,0.15541185076956,0.18706864725780367,0.14031969214106801
cub_00706,12,26,0.6141704389126972,0.6141704389126972,0.5869386486941948,0.6583242642460392,occlusion gradcam gradient_shap,0.19646779884774115,0.11591192512246097,0.17713855134035505,0.18601890488888345,0.20040698078264585,0.1240558390179136
cub_00761,13,13,0.8499589315732009,0.8499589315732009,0.852208119549323,0.8531400694628245,gradient_shap gradcam++ gradcam,0.1711718287732767,0.1715711374830735,0.1633398532690392,0.17164077248852394,0.15382433067671952,0.1684520773093673
cub_00807,14,14,0.7685057862312533,0.7685057862312533,0.7614204181940295,0.7787757797748784,occlusion gradcam integrated_gradients,0.172048523581845,0.1603932855468438,0.16762293132807743,0.16135154584011352,0.18505891309160305,0.1535248006115172
cub_00862,15,15,0.9308010166045279,0.9308010166045279,0.9301657204981894,0.937178406631574,guided_backprop occlusion gradient_shap,0.16360286157841755,0.1637976837281473,0.16687754639780147,0.16696213895391948,0.16834929761342238,0.17041047172829182
cub_00897,16,16,0.9035313897358718,0.9035313897358718,0.9092139892803972,0.8872728147136513,guided_backprop gradcam++ gradcam,0.17379459582640425,0.17487737847305576,0.15436735087050926,0.1622949779779461,0.15558976206414465,0.17907593478793998
cub_00963,17,17,0.8882947950391099,0.8882947950391099,0.890851785126142,0.8917605838505551,occlusion gradcam++ gradcam,0.1730637384998331,0.17314310986419307,0.1521675399574758,0.16331110729986137,0.17682525451143516,0.16148924986720153
cub_01006,18,18,0.7874694498779717,0.7874694498779717,0.7856703294964972,0.7924224103393498,occlusion gradient_shap gradcam++,0.16565681624236203,0.16638983206316169,0.16134044314408996,0.1675129532652967,0.18513853186167573,0.1539614234234139
cub_01056,18,18,0.6472205299709458,0.6472205299709458,0.6298679838597309,0.6574912496202159,occlusion gradcam++ gradcam,0.18576035718765407,0.18838178030212888,0.14042392134414033,0.1381119250853496,0.19924645879175434,0.14807555728897276
cub_01106,19,19,0.865796805138234,0.865796805138234,0.8690144605585374,0.8538718320080079,gradcam occlusion gradcam++,0.17544366391882515,0.17250978602624442,0.16355362192019504,0.16612991702207666,0.1741131219782477,0.14824988913441117
cub_01151,20,20,0.8871793153113685,0.8871793153113685,0.8778735166764817,0.8905599959543906,gradcam++ occlusion gradcam,0.18111857932267908,0.18286281844915775,0.1601769828601292,0.15847800313070717,0.1825026380628415,0.1348609781744853
