sample_id,method,label,target,deletion_auc,insertion_auc
cub_00005,gradcam,0,89,0.01402527136979188,0.08974282557464902
cub_00005,gradcam++,0,89,0.057419380350256684,0.11004272365680662
cub_00005,integrated_gradients,0,89,0.005806968276010594,0.05145972393656847
cub_00005,gradient_shap,0,89,0.005755049004483225,0.043295854997995764
cub_00005,occlusion,0,89,0.02056724625435891,0.04346811429350054
cub_00005,guided_backprop,0,89,0.006107830531641413,0.04508440760400844
cub_00009,gradcam,0,44,0.1138986900448799,0.14922871033195406
cub_00009,gradcam++,0,44,0.14647641393821684,0.14668316135648635
cub_00009,integrated_gradients,0,44,0.04389177125412971,0.09948597422335297
cub_00009,gradient_shap,0,44,0.0440461891470477,0.11172583310399202
cub_00009,occlusion,0,44,0.04352500382810831,0.21724555671680715
cub_00009,guided_backprop,0,44,0.07011803358327598,0.10351277871523051
cub_00016,gradcam,0,0,0.08902456955693197,0.17501440350606573
cub_00016,gradcam++,0,0,0.13470945799781475,0.10436136671632992
cub_00016,integrated_gradients,0,0,0.021552688980591483,0.014273987364140327
cub_00016,gradient_shap,0,0,0.021338456176454197,0.017345475580077607
cub_00016,occlusion,0,0,0.08351817610382568,0.19645887231163212
cub_00016,guided_backprop,0,0,0.03609544585633559,0.019128716678824265
cub_00022,gradcam,0,62,0.03726595377083867,0.0388836919737514
cub_00022,gradcam++,0,62,0.04942701705731451,0.033963326178491106
cub_00022,integrated_gradients,0,62,0.2731443975120783,0.13340818338328972
cub_00022,gradient_shap,0,62,0.22506008334457875,0.13823041326832028
cub_00022,occlusion,0,62,0.17759305262006816,0.11584612131118775
cub_00022,guided_backprop,0,62,0.2501082692295313,0.14897480480140077
cub_00027,gradcam,0,0,0.0341790637903614,0.03630340481249731
cub_00027,gradcam++,0,0,0.015319614030886441,0.05044563933915925
cub_00027,integrated_gradients,0,0,0.010351373115554454,0.009805351552495262
cub_00027,gradient_shap,0,0,0.010712330241221936,0.010621415518107817
cub_00027,occlusion,0,0,0.04385468804684934,0.07807959705860412
cub_00027,guided_backprop,0,0,0.053274687039083814,0.010287167679052796
cub_00032,gradcam,0,2,0.07156435761135073,0.08823581824544816
cub_00032,gradcam++,0,2,0.1285965216578916,0.1601838542614132
cub_00032,integrated_gradients,0,2,0.027027959458064285,0.0882965648313984
cub_00032,gradient_shap,0,2,0.024607578071299947,0.09374448058661071
cub_00032,occlusion,0,2,0.11433017414528877,0.13031323432223868
cub_00032,guided_backprop,0,2,0.03679434371297248,0.10093492248561231
cub_00043,gradcam,0,0,0.10227969333936926,0.06690323708753565
cub_00043,gradcam++,0,0,0.16837875381752385,0.06440260834642685
cub_00043,integrated_gradients,0,0,0.07986184396140743,0.13439198024861979
cub_00043,gradient_shap,0,0,0.09032725469296568,0.1422743143688422
cub_00043,occlusion,0,0,0.11321905257354956,0.20479373833804856
cub_00043,guided_backprop,0,0,0.03141497087563039,0.14188751396432053
cub_00048,gradcam,0,62,0.2919887961819768,0.1728144484513905
cub_00048,gradcam++,0,62,0.11576107805594803,0.346501411497593
cub_00048,integrated_gradients,0,62,0.021815356280421836,0.05382792591313999
cub_00048,gradient_shap,0,62,0.019379223819123576,0.05817675508478713
cub_00048,occlusion,0,62,0.3345102939754724,0.022256867996475187
cub_00048,guided_backprop,0,62,0.04544987785629927,0.03406677360078446
cub_00051,gradcam,0,88,0.0373334714210614,0.3964579594292445
cub_00051,gradcam++,0,88,0.3506060424406314,0.21680563541256107
cub_00051,integrated_gradients,0,88,0.013585510430530691,0.8156169285197393
cub_00051,gradient_shap,0,88,0.014469855511225661,0.8136123553980724
cub_00051,occlusion,0,88,0.018432355398147134,0.27450614844733534
cub_00051,guided_backprop,0,88,0.049157445371110955,0.6617878834847943
cub_00052,gradcam,0,43,0.15002135161776098,0.022138957196148095
cub_00052,gradcam++,0,43,0.10084072237368674,0.03746500353154259
cub_00052,integrated_gradients,0,43,0.013062695673215784,0.06840616778936234
cub_00052,gradient_shap,0,43,0.01307308051018481,0.06489822578150777
cub_00052,occlusion,0,43,0.018167171638924628,0.49929628761019557
cub_00052,guided_backprop,0,43,0.014008483326324496,0.09419506445992737
cub_00054,gradcam,0,24,0.009109541479847395,0.07563855984481051
cub_00054,gradcam++,0,24,0.03482183485175483,0.04570796826737932
cub_00054,integrated_gradients,0,24,0.010186031984630974,0.1827176690858323
cub_00054,gradient_shap,0,24,0.010363828892877791,0.1996864958608057
cub_00054,occlusion,0,24,0.007504564392729662,0.15461769264802566
cub_00054,guided_backprop,0,24,0.015940226118982537,0.1565976960962871
cub_00057,gradcam,0,1,0.15458320641191675,0.26465963025111705
cub_00057,gradcam++,0,1,0.23359634323278444,0.13198482984444126
cub_00057,integrated_gradients,0,1,0.05368489775573834,0.12587619408732278
cub_00057,gradient_shap,0,1,0.055354406149126595,0.1233274654659908
cub_00057,occlusion,0,1,0.17498316472629083,0.2830606232979335
cub_00057,guided_backprop,0,1,0.0554642096743919,0.13185952196945436
cub_00061,gradcam,1,44,0.07008602756541221,0.06673607437405735
cub_00061,gradcam++,1,44,0.09449171901214867,0.07284372982103376
cub_00061,integrated_gradients,1,44,0.0821742966072634,0.0749079898232594
cub_00061,gradient_shap,1,44,0.08229407412000002,0.07782669954467565
cub_00061,occlusion,1,44,0.04380902181146667,0.12517730079125614
cub_00061,guided_backprop,1,44,0.10052639369387181,0.06787980597000567
cub_00074,gradcam,1,0,0.10427860430986587,0.11728664384645524
cub_00074,gradcam++,1,0,0.03461593801257551,0.24824957558594177
cub_00074,integrated_gradients,1,0,0.04717380472575315,0.15522557624062755
cub_00074,gradient_shap,1,0,0.05284881056868471,0.17015798361899215
cub_00074,occlusion,1,0,0.07995861503586639,0.1424572254967643
cub_00074,guided_backprop,1,0,0.06782196016574743,0.1578213461929408
cub_00077,gradcam,1,91,0.11420886439736934,0.022295855199445203
cub_00077,gradcam++,1,91,0.01773049227722368,0.3142217867833096
cub_00077,integrated_gradients,1,91,0.046429645788157364,0.03193183756084181
cub_00077,gradient_shap,1,91,0.0397133062768262,0.05731941292178816
cub_00077,occlusion,1,91,0.008116457933965648,0.20130600467673504
cub_00077,guided_backprop,1,91,0.07344540975173004,0.05195979163399897
cub_00087,gradcam,1,145,0.12956509605719477,0.010957094088371373
cub_00087,gradcam++,1,145,0.0810982726790826,0.015949261792411556
cub_00087,integrated_gradients,1,145,0.003976914285158273,0.09844745678565231
cub_00087,gradient_shap,1,145,0.004016653084545396,0.09931875357142417
cub_00087,occlusion,1,145,0.007114429974171798,0.10028253394848433
cub_00087,guided_backprop,1,145,0.004725343937752769,0.10834165682754246
cub_00091,gradcam,1,0,0.010996999001008588,0.24066705370460112
cub_00091,gradcam++,1,0,0.006850389248302235,0.13877396306197626
cub_00091,integrated_gradients,1,0,0.011623268841867684,0.019909672866924653
cub_00091,gradient_shap,1,0,0.011647227607681998,0.020015515733393833
cub_00091,occlusion,1,0,0.008631419992889277,0.2669952395296604
cub_00091,guided_backprop,1,0,0.008965274727961518,0.020346408596378745
