sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00003,0,0,0.8316502301953732,0.8316502301953732,0.830640836339444,0.826128080394119,gradcam++ gradcam occlusion,0.18177169637884583,0.1825016554975861,0.15897700077700844,0.16483364956251542,0.16676587328921091,0.1451501244948334
cub_00056,0,0,0.7745061740279198,0.7745061740279198,0.7692464123480022,0.8501125711016358,occlusion gradcam gradient_shap,0.1728456814726693,0.1633808309511215,0.16976610245009058,0.17091299576383112,0.1813269601825145,0.14176742917977284
cub_00107,1,1,0.9471279457560741,0.9471279457560741,0.9407122031203472,0.9524124518386088,occlusion gradcam gradcam++,0.1834156409367462,0.17680080160490008,0.15211799483341176,0.1547119492183211,0.18365139973225902,0.1493022136743619
cub_00161,2,2,0.8769334949902259,0.8769334949902259,0.8766236283234322,0.8573238052777016,gradient_shap occlusion integrated_gradients,0.16740540659874398,0.16749148968076277,0.1690907079989065,0.17026765248399872,0.16971186495519633,0.1560328782823917
cub_00191,3,3,0.40486933222855437,0.40486933222855437,0.415443823550595,0.36725750907207844,occlusion gradcam gradcam++,0.182464424968186,0.17545982976794813,0.15675572674773475,0.14922551679793508,0.18997032740304634,0.1461241743151498
cub_00263,4,4,0.7579949461272918,0.7579949461272918,0.7599730186513625,0.7253235720447265,gradcam occlusion gradcam++,0.17676170629357751,0.1661525464646673,0.16076458561341395,0.16496964591770025,0.1733012380062877,0.15805027770435323
cub_00305,5,5,0.8171878525638021,0.8171878525638021,0.8206206300877966,0.8229050878086128,gradcam++ gradcam occlusion,0.17929625773134708,0.1827719436132062,0.1611813928610642,0.16356396422250444,0.1740695944129325,0.1391168471589456
cub_00358,6,6,0.8907106462283991,0.8907106462283991,0.8893632916151545,0.8877811962156558,occlusion gradcam gradcam++,0.18495443828097466,0.1668752999586176,0.16101381819028923,0.1593766066722482,0.18908631472736542,0.13869352217050482
cub_00400,7,7,0.8133793564978986,0.8133793564978986,0.817721922369674,0.8587340670172126,gradcam occlusion gradcam++,0.18244936083476718,0.1689590011100872,0.1646535366522365,0.16385429045383226,0.1786494186098434,0.14143439233923355
cub_00468,8,8,0.4414125836570747,0.4414125836570747,0.42947218558983874,0.5666032153298147,integrated_gradients guided_backprop gradient_shap,0.14292278446536746,0.15031173355995234,0.185407879976247,0.17710799188865392,0.16218536880534665,0.18206424130443258
