sample_id,label,target,spearman_attention_rollout_vs_gradcam,top20_iou_attention_rollout_vs_gradcam,spearman_attention_rollout_vs_gradcam++,top20_iou_attention_rollout_vs_gradcam++,spearman_attention_rollout_vs_gradient_shap,top20_iou_attention_rollout_vs_gradient_shap,spearman_attention_rollout_vs_guided_backprop,top20_iou_attention_rollout_vs_guided_backprop,spearman_attention_rollout_vs_integrated_gradients,top20_iou_attention_rollout_vs_integrated_gradients,spearman_attention_rollout_vs_occlusion,top20_iou_attention_rollout_vs_occlusion,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00001,0,2,0.5315988944308534,0.3681914240916218,-0.4857951170766695,0.03871234861815547,0.6432017864870301,0.4116902300063304,0.7687017248739156,0.3653990067351521,0.6549515058368587,0.4123856439127375,-0.07159509288439922,0.11862068965517242,-0.27712236715421507,0.06190476190476191,0.25366473563702846,0.27606815869786366,0.5008556583355593,0.269449715370019,0.2698969287184324,0.2737196166783017,-0.021712302952139342,0.1457391500904159,-0.12783721800224593,0.058432654783250715,-0.514256732487381,0.025968714855331764,-0.15901646679806705,0.054207374724235736,0.2637486595617297,0.17529418584429887,0.582254268692195,0.36197068403908794,0.9879182584175749,0.9052591608126068,0.007406734909747702,0.11695680916703394,0.6027816239966594,0.36642156862745096,-0.19201702990829458,0.10689523393568816,-0.0038090645739697697,0.11757248373938926,0.20065806609810494,0.23956474363280503
cub_00002,0,0,-0.5104742015588872,0.01620253164556962,0.036767008396766915,0.2162899218229198,0.5855238595476816,0.4201811491650156,0.6629721146709006,0.6849970615397531,0.5896237180755385,0.41847480387306524,0.4168068269974555,0.40984632501216883,-0.04186242138843264,0.09996711608023677,-0.23782250482029213,0.09636184857423795,-0.46304391415726714,0.03930402361348454,-0.2342480447571946,0.10268666556782595,-0.4746261822973171,0.04391926681083307,0.0657076662895446,0.1937901498929336,0.04356481018865844,0.22162030555724632,0.07023162918630327,0.19521200571700809,0.03732075198016285,0.16932925774266105,0.6166497348834146,0.4904203178375167,0.9868148037818805,0.9036327421037655,0.11031324547637687,0.22923487328725597,0.6162351591419255,0.4874379307789224,0.37566532050354834,0.3839590443686007,0.11789503109346487,0.22871341130840556,0.16047687672543962,0.2881705120142584
cub_00014,0,0,-0.18373279903372472,0.10939141009341662,0.28545439551097995,0.2562273125547628,0.6373024877213496,0.5420668459469843,0.6447644499102059,0.5576251455180442,0.6342428768138011,0.5394646007517067,0.5108192730889775,0.2630037999127889,-0.18544754686167725,0.07647752869248096,-0.1291259017657774,0.12317421232301752,-0.2148056518223608,0.11252771618625278,-0.12517826941155322,0.12449574181981174,-0.053731460287522244,0.16102616961575902,0.18635702497494003,0.2267448967118934,0.18751097508255912,0.2257709923664122,0.18246338859453004,0.2265200122212038,0.13951709652907282,0.20617452858247576,0.6688436756031835,0.6002232498804019,0.9823710647651283,0.9096098953377736,0.30270334820729433,0.2247795094841126,0.6714373796047525,0.6015001595914459,0.2864303545400827,0.22404008693552283,0.30020662715358515,0.22945849251106665,0.27278108518656313,0.3114429670017778
cub_00017,0,0,-0.6182251501424596,0.017387337152126526,0.6325485732192737,0.2329524511610763,0.549309085186914,0.4351090454057919,0.7345492042948024,0.5984389933099713,0.5915971187105412,0.4638949671772429,0.11030671596225819,0.2989301044269332,-0.27206249576706487,0.15093474022250258,-0.3746442205158143,0.04722149752152361,-0.54077371517091,0.023457419683834777,-0.41443135781884444,0.04335620711166563,-0.10916180680871675,0.05456153125975242,0.35116202353597503,0.27598703032614913,0.490072572114167,0.24922195941740322,0.3764755047080767,0.27493329945369077,0.05161124807020527,0.1725753282054248,0.6387186647521141,0.5093630142137324,0.9607524928071772,0.8458567092798676,0.14831774494647143,0.29503065917220234,0.6862919716452758,0.5340518229763815,0.09217826400686528,0.3232606709306879,0.1479122912619455,0.3029368292526187,0.20154784423801203,0.2928315056028848
cub_00018,0,0,0.17204124398199439,0.23325549956986605,-0.574694996373217,0.015945330296127564,0.6292840808566594,0.3496973772696705,0.769462142888454,0.5273972602739726,0.613906911646571,0.3443633197133097,-0.004257710129359026,0.07082497095172705,-0.1367510717704622,0.0766589775226651,0.11379530593736513,0.20294893310956605,0.1295265677098589,0.19856673633920574,0.10820131944265823,0.19806590257879655,0.03856815257917146,0.08759789722132819,-0.47962921855748925,0.026178545863585232,-0.5421891879354386,0.02246675836772123,-0.46596773308293504,0.029072450392247345,-0.09534430388288573,0.12364220793615606,0.668161607847434,0.40497024851242563,0.9853196562016183,0.898231343989407,-0.08493563732958374,0.09951193058568329,0.6530014371703158,0.3973403884982246,-0.09417409613899985,0.08422459893048129,-0.10064955550776293,0.09482153464009936,0.10965118645495082,0.21360867678867937
cub_00020,0,198,0.2981827215070097,0.2703335654155326,-0.5958566706440329,0.008389851796031148,0.7368275472155561,0.4269463206541059,0.6945674292868402,0.3912380424234022,0.7329849287862238,0.41857506361323155,-0.14743243380931798,0.1328081349871494,-0.20763288449906458,0.009759533152228595,0.21351361980176778,0.26520834646662045,0.21599165428949135,0.20765389012575966,0.21157547566047422,0.2672854707330934,-0.13961261873957198,0.06531105506515343,-0.34142860187488094,0.023611606915192002,-0.44666536069478213,0.017179344245679826,-0.33603352686631466,0.025913621262458473,-0.04251809165563291,0.08380993104922764,0.6936725164177154,0.41567327361218875,0.9941234281994868,0.9307359307359307,-0.15199199521842927,0.11775731848503225,0.693342712731666,0.4101032811072859,-0.13085062578884668,0.14013383568576732,-0.1534087518716523,0.11714144029974104,0.13292145105874786,0.22597946942051492
cub_00029,0,22,0.6906873679683135,0.5338173481085212,-0.058746507518855316,0.1383358856559469,0.49317149714663194,0.323093150504318,0.6479667711480416,0.48337028824833705,0.5089996062593919,0.3273809523809524,0.2260511192514974,0.27044301021367256,0.2600784916046098,0.2762304463945059,0.3632779995073395,0.25335664772372446,0.4795007134026542,0.332846327533537,0.3723605649333872,0.25312187812187814,0.14119524232948913,0.19391120009421742,0.04871488893643262,0.17947813822284908,0.012620335393785615,0.1495503751646715,0.04133021407256959,0.17019415777505684,-0.3553881155685305,0.06201875229165575,0.6748354898414802,0.44274315290058225,0.9825593690169835,0.8802698145025295,0.06963531921787187,0.17210082090415077,0.7054227657074752,0.4624016321772078,0.1379055043436241,0.22886235529426024,0.09433650122980684,0.1811826390911739,0.31126262562971424,0.3007004273001785
cub_00035,0,2,0.696771054311995,0.07244750761339959,-0.03632488275109823,0.11747675519180446,0.5633058335406955,0.5740726217551565,0.8054015594280435,0.5994103115786118,0.5693779352719162,0.5760502552021987,0.22277566903690751,0.11308739569609134,-0.34796534081712377,0.007124937280481686,0.17451606413381646,0.08094135386935214,0.5713367552868415,0.09869177294871093,0.19013474605424618,0.081523788997252,0.531690042115216,0.617501595405233,0.24543174508204404,0.1607865818392134,0.05749620061794586,0.09942481511914544,0.24193137081750427,0.16368064011132372,-0.2307208670038405,0.04726239669421488,0.6241556627828315,0.5743646062127392,0.9878450237776818,0.9333397553222232,0.07694644294544037,0.1277045441904444,0.6237518473305678,0.5785747994336952,0.20497529631925349,0.1494415783207665,0.08886143185330668,0.1265140571174575,0.32674731381591393,0.2809248604714055
cub_00042,0,7,-0.4078239764328928,0.009506564056133997,-0.22817482894766353,0.02205021133574375,0.7268939221698698,0.5504055619930475,0.7045789586664656,0.5946289528047036,0.7168998277497527,0.5125480443138142,0.05410110455189196,0.1577114143778907,-0.24026147510869486,0.04585721730067743,-0.41553116667499695,0.030128830262279936,-0.24141813817803023,0.04205607476635514,-0.4337382836755225,0.03629885888366809,0.36388889998628143,0.2311756133106631,-0.15771437617386408,0.043518951801591016,-0.3504422374489634,0.024188609920391915,-0.11354732162519217,0.05514957152620788,-0.2538583630644402,0.04693793245894867,0.7809072137259948,0.5859344132753852,0.9710097608559936,0.8562708102108768,-0.033038192736808566,0.14761985622912777,0.7293939805914255,0.5455105498228862,0.05952965172342548,0.1814579569955131,-0.06662258784549753,0.13846931326857206,0.1030967796242159,0.23130596709116563
cub_00044,0,0,0.2126599197803033,0.36847129414973406,-0.8040997484834195,0.0,0.662287403951916,0.5588349514563107,0.7871542621013844,0.5869376136633193,0.7095294723464345,0.5725142991459689,0.33065159302286257,0.25077112893275755,-0.17937271534687346,0.03272615004631059,0.14946400684446395,0.2650488496690829,0.1522523778718284,0.2684067496682045,0.15395260512320671,0.2736387866480518,0.18130941023860284,0.1791218377435301,-0.5434065021404975,0.017387337152126526,-0.64710905963288,0.012920157464419097,-0.5733416167581703,0.01615108095792618,-0.33493177556951403,0.0370843989769821,0.6990446661006784,0.5154032014497131,0.9521423931678842,0.8499400866439303,0.23557405928015995,0.25518479539404443,0.7561268019826634,0.5579878900791803,0.29690175322667084,0.24692496924969248,0.26246319527314094,0.2357530322423356,0.16472630963718315,0.29053374336826765
