sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00001,0,2,0.2695623179257381,0.2695623179257381,0.26070926622487606,0.26335631155525335,occlusion gradient_shap integrated_gradients,0.1298577236866397,0.1286253509130049,0.14645634826366458,0.14665824401680197,0.18182225053384804,0.13555845664648847,0.13102162593955227
cub_00050,0,82,0.11247530054970412,0.11247530054970412,0.10441480746230809,0.16676961026823847,attention_rollout gradcam++ guided_backprop,0.1386713591215568,0.15342354946167427,0.136495688322857,0.13637389530503521,0.13160350344600788,0.14011789602388952,0.16331410831897938
cub_00109,1,43,0.07306713040670727,0.07306713040670727,0.07597564707029958,0.28526256674886097,occlusion attention_rollout gradcam++,0.1378136664967312,0.15238121137861654,0.13001124627891042,0.12920276060677993,0.16452097784228037,0.12782074550697892,0.15824939188970252
cub_00156,2,61,0.210514537920244,0.210514537920244,0.1999362089263741,0.31662588689941906,gradcam guided_backprop gradient_shap,0.1701889397860659,0.13669758273302332,0.13926924125658302,0.14382928334652492,0.13071808751114047,0.14744380810713228,0.13185305725953003
cub_00202,3,23,0.20773885038215667,0.20773885038215667,0.19227300534257663,0.4494906014413573,gradient_shap integrated_gradients guided_backprop,0.11827694716790262,0.11799752642794391,0.16815395533231525,0.1689684325789863,0.15236616573956385,0.15278153418475945,0.12145543856852872
cub_00256,4,4,0.766420525079593,0.766420525079593,0.7567579691763967,0.8044724290724844,occlusion guided_backprop integrated_gradients,0.08848290654749245,0.1342202678415857,0.15049375771154297,0.14809721995724648,0.17404840709912575,0.15917297503408978,0.1454844658089168
cub_00302,5,5,0.5901689703809098,0.5901689703809098,0.4490582323865964,0.8293064772384242,attention_rollout occlusion gradcam++,0.11188737517629926,0.1530944507809306,0.12641046383738871,0.13045533889451433,0.16985204193301032,0.12080327802041453,0.18749705135744213
cub_00347,6,6,0.8757489437703044,0.8757489437703044,0.8413737214170396,0.9151463380549104,integrated_gradients occlusion gradient_shap,0.0891471587450506,0.10557638470378672,0.1673617201547154,0.16534990860256193,0.16728779207964628,0.15147472525492015,0.15380231045931889
cub_00406,7,7,0.15012213819427414,0.15012213819427414,0.15235870069591329,0.12046181102050468,gradcam gradcam++ integrated_gradients,0.19963297149795292,0.14375987013422512,0.13412693614434953,0.13230565066978314,0.1324984275697753,0.12695457738320595,0.13072156660070813
cub_00445,8,26,0.2217064116724941,0.2217064116724941,0.22841227773315043,0.153840175177902,attention_rollout integrated_gradients gradient_shap,0.13848904112727403,0.1309754007744586,0.14909511137485243,0.14759498122294845,0.13828916391734958,0.14341227521519076,0.15214402636792604
cub_00490,9,9,0.6174474324419861,0.6174474324419861,0.6114492456748848,0.6217214296892052,attention_rollout gradient_shap integrated_gradients,0.10474201032921072,0.14040856313296574,0.15131372060792897,0.15226821494840062,0.1454489297114489,0.14930439951659344,0.15651416175345167
cub_00558,10,10,0.6325289608008461,0.6325289608008461,0.539762576748035,0.7329812905052677,attention_rollout gradient_shap integrated_gradients,0.08717335833883481,0.12135264436327829,0.1614628253134641,0.16279941038865245,0.14609237044540976,0.15052107091542488,0.17059832023493574
cub_00603,10,197,0.21189193363534287,0.21189193363534287,0.2023087845300324,0.2673284866963513,attention_rollout occlusion guided_backprop,0.1321029873848737,0.13687267647293924,0.1335483363592127,0.14031799273504805,0.15333713513015446,0.1430258363302551,0.16079503558751676
cub_00636,11,11,0.9073113145874232,0.9073113145874232,0.8884205511407344,0.9375386166022509,attention_rollout gradient_shap guided_backprop,0.13707121659963734,0.089398754995973,0.15500934397923272,0.15561884805521164,0.14964508283957564,0.15542364348184148,0.1578331100485282
cub_00700,12,12,0.8261944589205087,0.8261944589205087,0.8110770982690155,0.8123674702830612,occlusion attention_rollout gradcam,0.15505054512118924,0.07883662538065898,0.1453877714757938,0.14679021549003915,0.165993790844686,0.14421765609127463,0.1637233955963581
cub_00753,13,13,0.8915344532695599,0.8915344532695599,0.8926192905870266,0.9518190112081358,occlusion gradcam++ integrated_gradients,0.0907651021163406,0.15618128237853854,0.15457965176974878,0.1536772848714357,0.16656143034501247,0.12646192075974158,0.15177332775918245
cub_00809,14,14,0.8851066717943469,0.8851066717943469,0.882256943925313,0.8769950131019868,occlusion integrated_gradients gradient_shap,0.08169428793956714,0.12379123815692508,0.16032973912171453,0.15981218663635513,0.16076911870861713,0.15752463942163053,0.1560787900151905
cub_00853,15,15,0.9450856873067096,0.9450856873067096,0.9438242175849154,0.939701006677933,integrated_gradients attention_rollout gradient_shap,0.13300754456185546,0.1268449620838112,0.148976175830336,0.14833385799772672,0.14739149487260486,0.14706793823787398,0.1483780264157917
cub_00907,16,16,0.8859459414488811,0.8859459414488811,0.792662192822172,0.9027473940855998,gradient_shap integrated_gradients attention_rollout,0.0818566550281099,0.12069807406187211,0.1661270839859105,0.16629686602483004,0.1479876972270632,0.15289839712264866,0.16413522654956558
