sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,86,0.04423839498831511,0.044740108536461765
cub_00001,gradcam++,0,86,0.030917946949739414,0.034753022263430466
cub_00001,integrated_gradients,0,86,0.009758482628603815,0.06268869875548261
cub_00001,gradient_shap,0,86,0.007061396515564412,0.06014476609034318
cub_00001,occlusion,0,86,0.013029073270990921,0.1278786145578124
cub_00001,guided_backprop,0,86,0.0079186073902747,0.039051972139532154
cub_00002,gradcam,0,0,0.03215237120348321,0.06163170615327543
cub_00002,gradcam++,0,0,0.020991547097219156,0.024640651943627738
cub_00002,integrated_gradients,0,0,0.017713788159016985,0.010924913529015604
cub_00002,gradient_shap,0,0,0.018588864803314207,0.009611935041903044
cub_00002,occlusion,0,0,0.015979589507333004,0.049502807316457606
cub_00002,guided_backprop,0,0,0.038269679598670336,0.017066063040692817
cub_00014,gradcam,0,71,0.05932949484704295,0.01707581985392607
cub_00014,gradcam++,0,71,0.027385114161006648,0.021963588090147815
cub_00014,integrated_gradients,0,71,0.005511321567610141,0.00977629812086888
cub_00014,gradient_shap,0,71,0.005748339268029666,0.011883238571681425
cub_00014,occlusion,0,71,0.017728169743713808,0.03362548635341226
cub_00014,guided_backprop,0,71,0.018326167842315052,0.009541108339908526
cub_00017,gradcam,0,64,0.02462729034596123,0.040297723485855384
cub_00017,gradcam++,0,64,0.028123291156953206,0.020255672861821943
cub_00017,integrated_gradients,0,64,0.012782012909883633,0.010118227888597172
cub_00017,gradient_shap,0,64,0.013466920069186018,0.01376281091070268
cub_00017,occlusion,0,64,0.019354635127820076,0.03587468818877823
cub_00017,guided_backprop,0,64,0.0183900456468109,0.005879875918617468
cub_00018,gradcam,0,2,0.03222340924530726,0.01844340961979469
cub_00018,gradcam++,0,2,0.01218671138994978,0.04713328785437624
cub_00018,integrated_gradients,0,2,0.011426963060876007,0.030354620138132296
cub_00018,gradient_shap,0,2,0.012872701090418562,0.03381578276057552
cub_00018,occlusion,0,2,0.010671083760098555,0.07910256649338407
cub_00018,guided_backprop,0,2,0.030731746276433117,0.012787444241985205
cub_00020,gradcam,0,99,0.03744573284639045,0.04551900563237722
cub_00020,gradcam++,0,99,0.025658640169422143,0.12231858967716107
cub_00020,integrated_gradients,0,99,0.018510440803220264,0.06951880632550456
cub_00020,gradient_shap,0,99,0.017670494299090934,0.06795615989831276
cub_00020,occlusion,0,99,0.015802718413760884,0.09607491009228397
cub_00020,guided_backprop,0,99,0.058254395525727885,0.04154548249789513
cub_00029,gradcam,0,70,0.05207752105779946,0.07622596188448369
cub_00029,gradcam++,0,70,0.04936843295581639,0.08412978420965372
cub_00029,integrated_gradients,0,70,0.009943784243660048,0.008420226993621324
cub_00029,gradient_shap,0,70,0.01214104579994455,0.010127750481478867
cub_00029,occlusion,0,70,0.060476981243118635,0.058135213283821936
cub_00029,guided_backprop,0,70,0.010724160654353908,0.008872657956089821
cub_00035,gradcam,0,0,0.030159940384328364,0.02592744704743381
cub_00035,gradcam++,0,0,0.021783428156049923,0.050109502155100925
cub_00035,integrated_gradients,0,0,0.009398448391584678,0.010367405493161633
cub_00035,gradient_shap,0,0,0.008607489921269008,0.010510983606218351
cub_00035,occlusion,0,0,0.0076334571349434555,0.06010347092233132
cub_00035,guided_backprop,0,0,0.01608998099109158,0.022198011091677464
cub_00042,gradcam,0,71,0.037807674193754796,0.028429401828907422
cub_00042,gradcam++,0,71,0.011759144163079327,0.0499775172851514
cub_00042,integrated_gradients,0,71,0.010899588169559138,0.02641236101771937
cub_00042,gradient_shap,0,71,0.010018701155058807,0.025454805546905834
cub_00042,occlusion,0,71,0.030609106417978184,0.05982859358337008
cub_00042,guided_backprop,0,71,0.023276884306687864,0.017862354910175772
cub_00044,gradcam,0,71,0.014339345278858674,0.010339344089152283
cub_00044,gradcam++,0,71,0.014628765252564334,0.013125100685283534
cub_00044,integrated_gradients,0,71,0.007404250070976559,0.02850119803188135
cub_00044,gradient_shap,0,71,0.007251680635090452,0.020329512273019636
cub_00044,occlusion,0,71,0.011569220304954797,0.03712836958875413
cub_00044,guided_backprop,0,71,0.00982862546152319,0.016317146799701726
cub_00050,gradcam,0,85,0.01061945744440891,0.028709850773157082
cub_00050,gradcam++,0,85,0.025043870171066372,0.04683871671732049
cub_00050,integrated_gradients,0,85,0.006630744156427682,0.015813903178786854
cub_00050,gradient_shap,0,85,0.006544632700388319,0.014710290590301149
cub_00050,occlusion,0,85,0.004888688074061065,0.03435544963431312
