sample_id,method,label,target,deletion_auc,insertion_auc
cub_00005,gradcam,0,22,0.0232373263577756,0.012189923928963248
cub_00005,gradcam++,0,22,0.0077574244125571575,0.006069864160963331
cub_00005,integrated_gradients,0,22,0.005073954334875452,0.18398806914628946
cub_00005,gradient_shap,0,22,0.00478057655855082,0.1896322074142517
cub_00005,occlusion,0,22,0.010873334543430247,0.1020947127137333
cub_00005,guided_backprop,0,22,0.005567258452356327,0.1896168939390918
cub_00005,attention_rollout,0,22,0.004129857035150053,0.020487347128801042
cub_00009,gradcam,0,0,0.02045263897161931,0.3110934494645335
cub_00009,gradcam++,0,0,0.24729920722311363,0.020002016298531072
cub_00009,integrated_gradients,0,0,0.013547817265498452,0.123836076981388
cub_00009,gradient_shap,0,0,0.013638900560545154,0.12196392808691597
cub_00009,occlusion,0,0,0.01709267737460323,0.35490248101996263
cub_00009,guided_backprop,0,0,0.013703166697450794,0.15866888302698498
cub_00009,attention_rollout,0,0,0.01597148508008104,0.19991658492945136
cub_00016,gradcam,0,0,0.325668623202364,0.45128788623260335
cub_00016,gradcam++,0,0,0.3190869098631084,0.4925524402948212
cub_00016,integrated_gradients,0,0,0.06527241095627688,0.20242136626329738
cub_00016,gradient_shap,0,0,0.06821680187740642,0.2110170546555309
cub_00016,occlusion,0,0,0.41077017395873555,0.61835858480772
cub_00016,guided_backprop,0,0,0.0573811276086417,0.23381363203516226
cub_00016,attention_rollout,0,0,0.13904293984087418,0.34762434904696415
cub_00022,gradcam,0,0,0.3659225160605275,0.037269957859825786
cub_00022,gradcam++,0,0,0.06647534824296598,0.0919076929130824
cub_00022,integrated_gradients,0,0,0.03238301895617042,0.12647260215289857
cub_00022,gradient_shap,0,0,0.03320879268467252,0.11525325767834144
cub_00022,occlusion,0,0,0.03077668183541391,0.4654988492373377
cub_00022,guided_backprop,0,0,0.028134109271195487,0.07836639330707837
cub_00022,attention_rollout,0,0,0.10827561675250766,0.10682572629302736
cub_00027,gradcam,0,44,0.07019691388122737,0.011040706542553371
