sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00001,0,0,0.5731943055056036,0.5731943055056036,0.5704721812391653,0.5858040040475316,gradcam++ gradcam occlusion,0.1798612536355478,0.17988241334119906,0.1591702575433678,0.15984456889782447,0.1669224430546964,0.1543190635273645
cub_00050,0,0,0.5755492714466528,0.5755492714466528,0.4344093246152624,0.6931854660389944,occlusion gradient_shap gradcam,0.1779620938241497,0.10872568762397405,0.1700193325352857,0.17991443143677888,0.18877347807814848,0.1746049765016631
cub_00109,1,1,0.6318455553613602,0.6318455553613602,0.6199754917528479,0.6620739244390278,occlusion guided_backprop gradcam,0.171756500620261,0.17052257362598058,0.1471836197653125,0.14612923558546637,0.19168256576673073,0.17272550463624886
cub_00156,2,2,0.8832476166076958,0.8832476166076958,0.8776344229467213,0.8810348418541253,occlusion gradcam gradcam++,0.18016896564215917,0.17914914854475467,0.15099800621768614,0.15053603840763388,0.18727393344603419,0.15187390774173187
cub_00202,3,3,0.5224780675547663,0.5224780675547663,0.5123972980480176,0.5240434005914721,occlusion gradcam gradient_shap,0.18714096919993706,0.14790745136578373,0.1580391651635987,0.1614434762730461,0.19628785898353523,0.1491810790140992
cub_00256,4,4,0.7890850123600105,0.7890850123600105,0.7908134978846648,0.8253299248055554,gradcam occlusion gradcam++,0.18600172401924583,0.1716669966852729,0.1582497028793216,0.1618878265640609,0.17874426137861138,0.14344948847348737
cub_00302,5,5,0.8592376296408475,0.8592376296408475,0.866506512928754,0.8644252394326031,occlusion gradcam gradcam++,0.18117934477696493,0.17983667203023526,0.14427307235629755,0.15433135799093017,0.18447980939763128,0.15589974344794089
cub_00347,6,6,0.8865193561185151,0.8865193561185151,0.8864704333711415,0.8757730665151029,occlusion gradcam gradcam++,0.16911116989229827,0.16621031910375825,0.16571681767565732,0.16153462208250824,0.17739878665131975,0.16002828459445817
cub_00406,7,65,0.2189859840204008,0.2189859840204008,0.1901315776922274,0.16500146958278492,occlusion integrated_gradients gradcam,0.1650292021354598,0.1517241609226037,0.16636958857324305,0.1637877193801349,0.19214406878843168,0.16094526020012678
cub_00445,8,29,0.24346823146333915,0.24346823146333915,0.22172306225402283,0.2594211425050162,gradcam occlusion gradient_shap,0.18035190371310125,0.15513098260247019,0.16180325445771368,0.16802633007565462,0.1752679361103987,0.15941959304066167
cub_00490,9,9,0.13715849438449368,0.13715849438449368,0.11503550385823473,0.4028319420642219,occlusion integrated_gradients gradient_shap,0.134852420227594,0.12695559253776167,0.1864437936099656,0.18211971431019197,0.19516839622706197,0.1744600830874246
cub_00558,10,10,0.76150497518247,0.76150497518247,0.7331997250090353,0.8244841272826307,occlusion gradient_shap gradcam,0.17033271966123892,0.13437996741855518,0.1680084085975883,0.1749320549362507,0.1848249309185811,0.16752191846778594
cub_00603,10,10,0.10096976472414097,0.10096976472414097,0.10668708693701771,0.19663529657991602,occlusion integrated_gradients gradient_shap,0.15755630552149547,0.15822800273766113,0.17196151737363705,0.1674358570882316,0.18603851265666357,0.15877980462231114
cub_00636,11,11,0.9148879009764641,0.9148879009764641,0.9229832965414971,0.9041577655356379,gradient_shap integrated_gradients occlusion,0.1704921648910104,0.16997290776027846,0.17102743334778545,0.17166882674989786,0.1707066928908808,0.14613197436014697
cub_00700,12,12,0.8005216760095208,0.8005216760095208,0.788979879533872,0.8331164029892534,occlusion gradcam gradcam++,0.18992213061573818,0.1819258170334826,0.14959184868140052,0.1498598783946305,0.19732615386275473,0.1313741714119934
cub_00753,13,13,0.8906333008431829,0.8906333008431829,0.8924743720912376,0.8740422853850759,integrated_gradients gradient_shap gradcam,0.16778448215782799,0.16661863254986517,0.17076116293849683,0.16911010945028085,0.1660879948725996,0.15963761803092952
cub_00809,14,14,0.9023653295007534,0.9023653295007534,0.9022314425674267,0.9248776521650143,gradient_shap occlusion guided_backprop,0.16646478309942497,0.16574591088109472,0.16535592757374967,0.1683531575003103,0.16751853845884285,0.16656168248657752
cub_00853,15,15,0.8502421966171823,0.8502421966171823,0.8525672144140116,0.8960513486876152,guided_backprop occlusion gradient_shap,0.16190650397859865,0.16190580825557443,0.16273900532468819,0.16733915716882442,0.17002691662310376,0.17608260864921055
cub_00907,16,16,0.8539436809369363,0.8539436809369363,0.8549271700554526,0.8741137025528587,guided_backprop gradient_shap gradcam++,0.16542042364154114,0.16715105173210576,0.1669885615333859,0.16765556846696794,0.16450457693117246,0.1682798176948269
cub_00950,16,16,0.21206265903310847,0.21206265903310847,0.1371955679147504,0.7987020333879628,gradient_shap integrated_gradients guided_backprop,0.10589990330346331,0.1031600994568037,0.20162245914529284,0.20625638730079937,0.18462973275969025,0.19843141803395056
cub_01001,18,18,0.8027789841755294,0.8027789841755294,0.7563220655079931,0.8388199476408772,gradcam++ gradcam occlusion,0.21442107096324844,0.2155069736723047,0.12523364224752312,0.1180687840620365,0.18387791338625392,0.14289161566863326
cub_01048,18,18,0.9112385142478162,0.9112385142478162,0.9066062369965948,0.9095864864182659,occlusion gradcam++ gradcam,0.1779784914923554,0.17827832694142992,0.1535272078873468,0.1580595678476422,0.18159959283988888,0.15055681299133686
cub_01098,19,19,0.04133911347889806,0.04133911347889806,0.03457805261423345,0.32854053358023516,integrated_gradients occlusion gradient_shap,0.14686654221604442,0.14688519098204708,0.1878838948813021,0.1721251696136309,0.17896547834811555,0.16727372395886003
cub_01157,20,20,0.6912142481771297,0.6912142481771297,0.671851215895731,0.6949927264940925,gradcam gradient_shap integrated_gradients,0.18033469010853387,0.13374745026201737,0.1789244022565533,0.17922779535521075,0.1774981861300236,0.15026747588766104
cub_01203,21,104,0.15360107994638383,0.15360107994638383,0.157049113092944,0.26905334866605696,gradient_shap occlusion integrated_gradients,0.14889230982101329,0.14741046964718701,0.17354044842300542,0.18771809178954255,0.18478706050002364,0.1576516198192281
cub_01245,22,24,0.41306653590290804,0.41306653590290804,0.4082138166704681,0.42682514923508275,gradcam integrated_gradients gradient_shap,0.18068783549140197,0.15729535148577392,0.17020769408538092,0.1701450722860343,0.1604011257959612,0.1612629208554477
cub_01303,23,23,0.8781045144889503,0.8781045144889503,0.8728821209166199,0.85884905369021,gradcam gradcam++ occlusion,0.18269133394828704,0.1803620757690562,0.15669060422423625,0.16341115106715492,0.17393339044718084,0.14291144454408472
cub_01353,24,22,0.7119073463603852,0.7119073463603852,0.7347364069893956,0.7442298015579581,occlusion gradcam integrated_gradients,0.18261459975743088,0.11553809421961779,0.17162610161585343,0.16955438117163904,0.1968443092476914,0.16382251398776732
cub_01392,24,24,0.8124908303318079,0.8124908303318079,0.8034374636074063,0.8327692904917058,gradient_shap integrated_gradients occlusion,0.15832180334337725,0.15735331252576454,0.17429402244338685,0.18053305163202246,0.16956042859221798,0.1599373814632309
cub_01444,25,25,0.8965513670467772,0.8965513670467772,0.8968909853720106,0.8885903501533904,gradcam gradcam++ occlusion,0.179394942462197,0.17677628154425704,0.155317008696312,0.16538233081784287,0.17593941105673527,0.1471900254226558
