sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00005,0,0,0.35851357410720086,0.35851357410720086,0.3419454548071371,0.3885100392770255,occlusion integrated_gradients gradient_shap,0.14578543561637033,0.15141589808004602,0.1701037922457724,0.16944719789592194,0.19473637609884673,0.16851130006304257
cub_00054,0,0,0.8149350000690903,0.8149350000690903,0.8022849200438941,0.8588597662892427,occlusion gradient_shap guided_backprop,0.15581336280106728,0.15757293574903547,0.1620042994265989,0.16301966441546523,0.19878698135935854,0.16280275624847468
cub_00097,1,1,0.8287888789054704,0.8287888789054704,0.8248063951992662,0.8114067580521805,occlusion gradient_shap integrated_gradients,0.15554179564832837,0.16916575708451564,0.17332178056302802,0.17391962893552843,0.1742752661805648,0.1537757715880346
cub_00143,2,2,0.7021104380051838,0.7021104380051838,0.6718290664895903,0.8603828352177516,occlusion integrated_gradients gradient_shap,0.15211807460651708,0.12546808171572063,0.18222596805207447,0.1793775857208315,0.18561182356257497,0.17519846634228134
cub_00195,3,3,0.9166816965764156,0.9166816965764156,0.9122478441422572,0.9089247808879007,occlusion integrated_gradients guided_backprop,0.16131849651388977,0.15830882549966915,0.16972543912489163,0.16704870635103228,0.17451699894225953,0.16908153356825747
cub_00246,4,4,0.8497851728461682,0.8497851728461682,0.8459929375909269,0.8513643502257764,occlusion gradcam gradcam++,0.17643682007003053,0.16790561598556122,0.16089471983141923,0.16620863186585466,0.1799134403755852,0.14864077187154917
cub_00297,5,5,0.9225819093408063,0.9225819093408063,0.9305212241830304,0.9318937582196667,gradcam occlusion gradcam++,0.17323410852109122,0.17066969714027208,0.1667519543646139,0.1699164325238411,0.17068323246319458,0.14874457498698718
cub_00366,6,6,0.7702987868804485,0.7702987868804485,0.7643033158499748,0.7786868449766189,gradcam occlusion gradient_shap,0.18223248140165582,0.16478010233784413,0.162659034320842,0.17332011707151507,0.17750386793250356,0.13950439693563949
cub_00401,7,7,0.8061008806951576,0.8061008806951576,0.8083219869673484,0.7816033863142365,integrated_gradients gradient_shap occlusion,0.153531485207199,0.16985930944844452,0.17408929564577738,0.17281118773391016,0.1721394372065009,0.15756928475816806
cub_00454,8,26,0.5076362906431313,0.5076362906431313,0.4940827234124299,0.4940572807972784,gradcam gradcam++ occlusion,0.20972427663124282,0.19089110504669218,0.14851956391029197,0.14432209930692158,0.1677091733965141,0.13883378170833735
cub_00504,9,9,0.9403974672139156,0.9403974672139156,0.9403630276501643,0.9409473021805751,gradcam gradcam++ occlusion,0.16797236318094852,0.16768000414376455,0.16668231553251944,0.1665972480986642,0.16702345092592583,0.1640446181181775
cub_00551,10,8,0.642427537299227,0.642427537299227,0.6408615202526562,0.6601401606108993,gradcam occlusion gradcam++,0.18509954583386318,0.17374179875811022,0.16050340946464195,0.14792637937448155,0.17891264955148403,0.15381621701741896
cub_00596,10,10,0.8690512753397344,0.8690512753397344,0.8673370368152973,0.8620974994570134,gradcam gradcam++ occlusion,0.17124955384881202,0.1702577504895356,0.16281428318136082,0.1642113581531047,0.16965679490805954,0.16181025941912736
cub_00655,11,11,0.9192823788325768,0.9192823788325768,0.9197176536719781,0.8936275949876289,occlusion gradient_shap integrated_gradients,0.16551772267286527,0.16574516726336913,0.16830939543361234,0.16864821793512186,0.17020501577395053,0.16157448092108084
cub_00692,12,12,0.5071002735523507,0.5071002735523507,0.5003307098988444,0.569706874107942,integrated_gradients gradient_shap guided_backprop,0.1505591118193556,0.16025088529728362,0.18917023934234145,0.18453786619636137,0.14882314607973915,0.16665875126491883
cub_00746,13,13,0.9447413435293129,0.9447413435293129,0.9447431704116753,0.93891545739898,occlusion gradient_shap integrated_gradients,0.16756994152405283,0.1640175399277009,0.16766106135843098,0.16773428233388613,0.1684270905634387,0.1645900842924903
cub_00804,14,14,0.7553380883240607,0.7553380883240607,0.7383231227926444,0.7815912561665754,gradient_shap integrated_gradients gradcam,0.17767716832747604,0.12861213244442835,0.18122245603612422,0.18422611846832454,0.16903135702780706,0.15923076769583996
cub_00850,15,15,0.8569723475200588,0.8569723475200588,0.8577411073667461,0.8864479887706693,occlusion gradcam gradcam++,0.17002892898427124,0.16825899236624783,0.16753446618490134,0.1650855722851462,0.17150647037682828,0.157585569802605
cub_00908,16,16,0.8555662483733611,0.8555662483733611,0.7973789406998548,0.9441579544742125,occlusion gradient_shap integrated_gradients,0.16651568058707,0.12961791561857428,0.18128071855666833,0.18169919082699384,0.18279440095926172,0.15809209345143177
cub_00946,16,16,0.9509897330601234,0.9509897330601234,0.9509293356735725,0.9363588819105643,occlusion integrated_gradients gradient_shap,0.1680989996542745,0.13983783305834113,0.17910583560149643,0.17837133565758215,0.18103043180926262,0.15355556421904312
cub_00998,18,18,0.8806567950494354,0.8806567950494354,0.8769933306466555,0.8948521400074243,gradcam++ gradcam occlusion,0.17163949854663027,0.17862781814043405,0.16176072312213108,0.1634205930307771,0.16673569230767532,0.15781567485235215
cub_01053,18,18,0.8711783388018375,0.8711783388018375,0.8690893185412277,0.8858480905619216,occlusion integrated_gradients gradcam,0.17123543625185614,0.16104965860614012,0.17170418359026487,0.17069929100179318,0.1731467381108319,0.1521646924391137
cub_01108,19,19,0.917422416545014,0.917422416545014,0.9254089114438103,0.8836404365669295,gradient_shap occlusion gradcam,0.17473280457456364,0.14662298962705608,0.17131824726376585,0.17678715453685404,0.17540972006668537,0.15512908393107497
cub_01146,20,20,0.9132677711633731,0.9132677711633731,0.9072760708717397,0.8732113319536439,gradcam++ gradient_shap integrated_gradients,0.16553563058455548,0.17092876132955895,0.16745103671943992,0.16787916140082873,0.1648607133182298,0.1633446966473871
cub_01202,21,21,0.8055800449859816,0.8055800449859816,0.8016191697504836,0.8247676794242579,gradcam gradcam++ guided_backprop,0.1841051966447492,0.17636066784950563,0.1549381595115317,0.16112898891837063,0.16074887350225878,0.162718113573584
cub_01246,22,22,0.42607904151664117,0.42607904151664117,0.4289155792270321,0.5838600645540284,gradcam gradcam++ guided_backprop,0.1817047979960231,0.17736447857066892,0.15966504613394228,0.1644815130148159,0.15219833722008277,0.16458582706446698
cub_01296,23,23,0.9083681738731685,0.9083681738731685,0.907411377763492,0.8757334596273723,gradcam gradcam++ occlusion,0.18385402749403823,0.17544282562568297,0.15718287426339783,0.15094521607703829,0.17096295651395066,0.16161210002589213
cub_01346,24,22,0.27283464471111074,0.27283464471111074,0.24775444815168157,0.2873721734271385,occlusion gradcam gradcam++,0.18226740263513255,0.17452427420153938,0.15426768650308223,0.14774696071126472,0.18732022344298918,0.15387345250599202
cub_01399,24,24,0.8234403761234717,0.8234403761234717,0.8286471293438806,0.7564179441440501,gradient_shap integrated_gradients gradcam,0.17062057455850455,0.1631213281267864,0.17241654111490168,0.17487144347250047,0.16597000973539008,0.15300010299191685
cub_01445,25,25,0.8364344056404661,0.8364344056404661,0.8372902389324735,0.8468136693991255,gradcam++ gradcam occlusion,0.16974266894214216,0.17392255711812282,0.16504068954228515,0.16819723739353068,0.1687773297033826,0.15431951730053664
