sample_id,label,target,spearman_attention_rollout_vs_gradcam,top20_iou_attention_rollout_vs_gradcam,spearman_attention_rollout_vs_gradcam++,top20_iou_attention_rollout_vs_gradcam++,spearman_attention_rollout_vs_gradient_shap,top20_iou_attention_rollout_vs_gradient_shap,spearman_attention_rollout_vs_guided_backprop,top20_iou_attention_rollout_vs_guided_backprop,spearman_attention_rollout_vs_integrated_gradients,top20_iou_attention_rollout_vs_integrated_gradients,spearman_attention_rollout_vs_occlusion,top20_iou_attention_rollout_vs_occlusion,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00007,0,102,0.2598752006818758,0.15991446569958967,0.19246742678148693,0.19999601403061223,0.652482526308842,0.5434899638544951,0.6228108878363605,0.48194639297053826,0.6517589855226097,0.5351078476365305,0.3912428728271244,0.5444088970140158,0.0005133590718659519,0.19999601403061223,0.06091531463555894,0.1439156454830436,0.23494604675433906,0.13134160090191657,0.05291837663738933,0.14287341267581574,0.18167688434879334,0.1370008972633468,0.21386036468106712,0.19999601403061223,0.17930534084102745,0.19999601403061223,0.21299025952458414,0.19999601403061223,-0.1671710058473018,0.20408163265306123,0.7140024746024904,0.5528046421663443,0.975499015582226,0.8748248482017749,0.2297993938289407,0.4324572558993924,0.7219516365876496,0.5561758548499651,0.3573285212337,0.43519501663481275,0.23819239967404401,0.42902452776994643,0.3322555372435559,0.3478353796108405
cub_00013,0,106,-0.5899910437730356,0.027176416397973285,-0.5253670083408103,0.04990583804143126,0.39921984884365674,0.31978694022489645,0.691745230480327,0.3070661022468251,0.4149280796160242,0.32825943084050296,0.2561755505193012,0.25752031259691127,0.7409824458722174,0.39172040773871436,-0.020357520495445796,0.09159142826063309,-0.6386879557619101,0.014507405348026083,-0.03290758942744024,0.08621529469069654,-0.31605727418107404,0.018895421880496508,-0.02488419152061256,0.08963570226396655,-0.5864876711236746,0.01883344332199604,-0.04220098929254209,0.08615651044485334,-0.3273318991359508,0.015120412556951885,0.36527476107956863,0.2682464454976303,0.9825848177467273,0.8781583380123527,0.08075742871395007,0.19348952201554037,0.37333574878854503,0.27073572242623783,0.30248284138455817,0.21146032504780116,0.08588029055036661,0.20212261354203723,0.07567113812108316,0.1965049539712607
cub_00023,0,0,-0.5081707137518864,0.01862660508551997,0.05243111179277305,0.2983568378832967,0.38667889522027915,0.4918605515498402,0.5718783052611868,0.6834423754403623,0.3858825627546622,0.48887240356083084,0.44637024138124637,0.5431159144531548,0.03795289519504668,0.15034103284232248,-0.1737149296257405,0.07694784288473921,-0.5695978759194663,0.023405231757687012,-0.18613642203489336,0.06880391948024284,-0.31566765975731276,0.026634259962529747,0.11746594246234697,0.23317972350230415,0.14941356555028418,0.2841512572781368,0.1113378373038375,0.224228376235208,0.09666462855809298,0.28404053198226725,0.5502199634203875,0.5202242084532647,0.9775493786016219,0.8825626113872995,0.3295044049659256,0.3920357020254034,0.5523095871359124,0.5187287173666288,0.45164933461298556,0.5523313681953909,0.32015439162047327,0.39088975783768953,0.18019883070227444,0.34060853472210095
cub_00025,0,71,-0.4399720617207816,0.0865681338314114,0.7238583947559515,0.7639303919845315,0.7055450972463115,0.6715249437827934,0.7411636753014991,0.6302493704816831,0.7235874080140733,0.6903899604143856,0.10504579770300518,0.23960626069943752,-0.49266246313109346,0.101113732375048,-0.26483344202083214,0.07022876339785634,-0.3972174010564258,0.06647537063605931,-0.28768118522489067,0.06954436450839328,-0.10057312597141417,0.04618163054695562,0.5603613336231563,0.6184178695266511,0.6929858412317084,0.5860597439544808,0.5852969984022208,0.6354302477183833,0.3308314190154075,0.22249020198974978,0.7835609672222172,0.6802009208874006,0.9632489767779363,0.8946474086661003,0.06703269520012815,0.20943688857074683,0.8106767530400566,0.7215645908389089,0.1918384859542036,0.22752315795846703,0.08472004477512994,0.21757146288734086,0.28984829567321746,0.40234073407889454
cub_00028,0,0,0.7367058381076523,0.4316998359369427,-0.822147735681721,0.0,0.4894447866549167,0.34978814984195306,0.6749062731837183,0.5178098767299403,0.48599324588808196,0.34382323401406095,0.3045381342757647,0.2289368408291914,-0.6852213976610276,0.0,0.30356283536312567,0.2435563816604709,0.5073470847669305,0.3314096185737977,0.29815325031689616,0.23826269356530322,0.38647825139980835,0.29368978498053977,-0.4141623457790954,0.036834220178746706,-0.6424099171645067,0.0045547825216477305,-0.4098592771359352,0.04005804010986164,-0.28503720560768264,0.10322124279029274,0.6488247452356747,0.3705271783665665,0.9926264263391095,0.9303645282292969,-0.06654244411417701,0.12103284308304767,0.6423942600105006,0.3645635028555888,0.042447231933671635,0.20013022374807624,-0.0660418662519443,0.11899111429990618,0.1486666749561791,0.2509168615388205
cub_00030,0,0,-0.5492017127249351,0.0028982610433739755,0.7862181451002811,0.6339656435724171,0.5994501065117517,0.45361048743391036,0.6681480096699663,0.5596829344109419,0.6101231918448091,0.4816181898715488,0.33411441134502856,0.17047685024823922,-0.5511444096669463,0.0018969648562300319,-0.3423627592986497,0.02335304915357944,-0.6573342939326258,0.002097064110245656,-0.3528824299457058,0.021062271062271064,-0.3089071087777932,0.058194154488517745,0.5415886797955838,0.40497024851242563,0.6003212084999422,0.46560537461662044,0.5564360171924934,0.42390918765519686,0.18865415640622554,0.13936499016577691,0.5852517928113045,0.4455488331892826,0.9756785609356116,0.8227227318136409,0.20366018756636614,0.19623576612189508,0.6148768627150724,0.48655655136656545,0.3109927608699936,0.18928906616611918,0.20985272941441388,0.1934192712931897,0.23921590982534224,0.2941179948167613
cub_00031,0,0,-0.5421012104872344,0.05287730157897498,-0.06061160523128296,0.23973068132682684,0.5707686902376897,0.30971025841816757,0.7088255717367543,0.7044585987261146,0.5817242336976965,0.32318037974683544,0.4010887947301056,0.2158191412808827,-0.30701108549042716,0.028174786127759848,-0.35700255025338323,0.10159165751920966,-0.49713267921006404,0.04059518871837412,-0.36426843336894177,0.0966561031581248,0.02583678482708537,0.16041893206661706,0.030682011799676587,0.2440339676439596,0.03584083691087631,0.250701065619742,0.023080670683914246,0.24233983286908078,-0.3841315200580327,0.05990903863244289,0.6681094038671974,0.3510602490743857,0.9879366211648793,0.8797415004214667,0.10743557284446914,0.16135868942605108,0.677363016690888,0.3726831270090965,0.19926685442000236,0.21538184869919674,0.11447020771249042,0.16115915468758948,0.1247700089154457,0.24817054775004288
cub_00033,0,0,0.3151989132386946,0.19999601403061223,-0.6785319583850437,0.018161525974025976,0.6807690250359266,0.42209310564727553,0.7372957049199523,0.5203393682296795,0.688739626033119,0.4374731413837559,0.2642323375664988,0.2788570707707834,-0.007957148257589038,0.19999601403061223,0.16005040300047385,0.19999601403061223,0.16966260948584502,0.19999601403061223,0.1595424841038596,0.19999601403061223,-0.2626253271827151,0.20408163265306123,-0.6470422776932956,0.019350906597592563,-0.7031590377599759,0.015945330296127564,-0.6431159195064747,0.01945446233555138,-0.41621078849099075,0.00951005775741884,0.813738791960369,0.5126620440156768,0.9798258903854169,0.8802698145025295,0.26593836357621287,0.2381679389312977,0.8194659106640844,0.5313596825881276,0.34439202698265026,0.33996431167801205,0.2593466816412277,0.23620510944454606,0.15712172911039268,0.27066074156945347
cub_00036,0,0,-0.7229516706637694,0.006873024632518938,0.16090130177554193,0.07625482625482626,0.5955445446503621,0.33701951901938576,0.7478898950922681,0.38052001650846057,0.6003110121056848,0.33791080594627027,0.31434839532634506,0.11474598636463602,-0.4383334524956787,0.0,-0.5326831332248356,0.011847743887068314,-0.7076396138623083,0.005813370752731282,-0.5423491625407189,0.010523135793766679,-0.5215601740371177,0.007153146887884357,0.39307233497268,0.23637035668083534,0.20071265430370028,0.09630196099852516,0.38699052889499047,0.23484895096289915,0.25701923095769436,0.17122061117208712,0.6808338421402909,0.33046072257209147,0.9862871134717281,0.8807984256395839,0.2787303572160626,0.1377027102856181,0.6965389944232246,0.34409322260916153,0.4793060442056971,0.2838779128672746,0.2867631346353605,0.14039034816356374,0.1714158179689144,0.19736794276186614
cub_00040,0,0,-0.6345512206568729,0.00029895366218236175,-0.4734044351999803,0.044279098808470786,0.5770497562612101,0.5008973975471134,0.6427103132067148,0.6291906810617744,0.5680630018720443,0.4920823730577652,0.21238260542142223,0.2855059599289881,0.727749681342482,0.3260237780713342,-0.4123971525752976,0.01955207963028795,-0.6649220078028889,0.0023465974337211043,-0.4009779185348094,0.02538434036467644,-0.07434431470686893,0.045897581352173686,-0.2590373387917043,0.07165741136266553,-0.48404584597584527,0.04021975743754535,-0.2471509077493179,0.07441113490364026,-0.025181335728209086,0.11979454324533303,0.6355572966759852,0.5600466381655654,0.9772010405498573,0.8806221889055472,0.10690191263779428,0.2481531642452598,0.6214194027996295,0.5481332921937674,0.031816255352821114,0.225223591974861,0.09746943013036974,0.24424670144216018,0.0724908675489779,0.2563793935616587
