sample_id,method,label,target,deletion_auc,insertion_auc
cub_00003,gradcam,0,89,0.04281596284708939,0.061893265222897745
cub_00003,gradcam++,0,89,0.061387213825946675,0.12353252311440883
cub_00003,integrated_gradients,0,89,0.004312822697102093,0.08726763752638363
cub_00003,gradient_shap,0,89,0.00421770495013334,0.09060710630728863
cub_00003,occlusion,0,89,0.010864117885648741,0.06114315455488395
cub_00003,guided_backprop,0,89,0.004888396048772847,0.03794990679598413
cub_00004,gradcam,0,2,0.05078364073415287,0.08244023677543737
cub_00004,gradcam++,0,2,0.06495496753486805,0.07439037456060758
cub_00004,integrated_gradients,0,2,0.01600063233054243,0.031815675628604365
cub_00004,gradient_shap,0,2,0.016008409881033005,0.03186231644940562
cub_00004,occlusion,0,2,0.029605482163606218,0.13442313378327525
cub_00004,guided_backprop,0,2,0.02902855191496201,0.05235071869683452
cub_00011,gradcam,0,143,0.1427638590335846,0.12436423860490323
cub_00011,gradcam++,0,143,0.12188469804823399,0.13337800614535808
cub_00011,integrated_gradients,0,143,0.02726864513242616,0.0289828305831179
cub_00011,gradient_shap,0,143,0.025658187456428994,0.03054060970898717
cub_00011,occlusion,0,143,0.12319753579795359,0.13597574159502984
cub_00011,guided_backprop,0,143,0.032325657847104595,0.03920747600495816
cub_00019,gradcam,0,0,0.06720736830247917,0.1778890634122945
cub_00019,gradcam++,0,0,0.05555187692953042,0.12386470112178358
cub_00019,integrated_gradients,0,0,0.026730061380658303,0.16972558548368394
cub_00019,gradient_shap,0,0,0.025792571283818694,0.1624935008927423
cub_00019,occlusion,0,0,0.07144793154366198,0.08219277343814609
cub_00019,guided_backprop,0,0,0.042632305272127274,0.08575456211037817
cub_00021,gradcam,0,91,0.015525231546052964,0.05571622970819589
cub_00021,gradcam++,0,91,0.013985347423658824,0.09797289416965212
cub_00021,integrated_gradients,0,91,0.03002155052672606,0.08554498221565154
cub_00021,gradient_shap,0,91,0.03306994318409125,0.07873251860801248
cub_00021,occlusion,0,91,0.012590629378610175,0.102020490194991
cub_00021,guided_backprop,0,91,0.030150726433930686,0.08171215861875679
cub_00038,gradcam,0,0,0.07751379170731526,0.07698427548093605
cub_00038,gradcam++,0,0,0.08786004274661537,0.13378748565373827
cub_00038,integrated_gradients,0,0,0.03853113204313559,0.07020923873569698
cub_00038,gradient_shap,0,0,0.03832582529284992,0.07017545768685521
cub_00038,occlusion,0,0,0.025548310437443437,0.09696692002544294
cub_00038,guided_backprop,0,0,0.08776307372609153,0.05142616408338653
cub_00039,gradcam,0,44,0.06356817549094558,0.10826877590734511
cub_00039,gradcam++,0,44,0.07271518567577004,0.10389664245303719
cub_00039,integrated_gradients,0,44,0.03367271418683231,0.05625454960390924
cub_00039,gradient_shap,0,44,0.03355104483198375,0.057716434821486466
