sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00007,0,2,0.272193236334715,0.272193236334715,0.25279809971689243,0.31749281084630643,gradcam++ gradcam occlusion,0.18303757689365963,0.20190116809703776,0.14261304521437435,0.14466410937106006,0.18120434827879475,0.14657975214507354
cub_00047,0,0,0.715659997635521,0.715659997635521,0.7257661285111682,0.7611010572873055,gradcam gradcam++ occlusion,0.21172930887804606,0.20546934970464276,0.13714355683048426,0.13556523706968368,0.17287305969844718,0.13721948781869608
cub_00103,1,1,0.7460090700828004,0.7460090700828004,0.7466211654536892,0.7796064883761574,occlusion gradcam gradcam++,0.16828429130840572,0.16778638665594406,0.16146496074384994,0.16177616433997186,0.17504734254909818,0.16564085440273016
cub_00153,2,2,0.8982898822985589,0.8982898822985589,0.9000397897325456,0.9204152694903313,occlusion gradcam gradcam++,0.20393268838543316,0.19567244040257709,0.11450490506505032,0.12374462392093286,0.20633937380451853,0.15580596842148794
cub_00210,3,3,0.6094049992592772,0.6094049992592772,0.6018251684115966,0.6222917985724051,occlusion gradcam++ gradient_shap,0.15677593081331873,0.1846215980119208,0.15423174760579592,0.15904056842340694,0.19116075722553466,0.15416939792002293
cub_00249,4,4,0.9221874187001958,0.9221874187001958,0.922714904905297,0.9330845574149861,gradcam++ gradcam guided_backprop,0.18502797699596485,0.1858293871554978,0.1504566722726551,0.16060777378566451,0.14661677928303,0.1714614105071877
cub_00303,5,5,0.7900142297148703,0.7900142297148703,0.7911392903886737,0.7412672610487789,gradcam gradcam++ gradient_shap,0.17549245370591965,0.17475308496847847,0.16183878708426497,0.16329505417385243,0.16174314176738291,0.16287747830010155
cub_00351,6,6,0.9354435308137908,0.9354435308137908,0.9352870030561462,0.9209167076507584,guided_backprop occlusion gradcam,0.1680467613301336,0.1621342588348583,0.16341089733894512,0.16388584692490782,0.1696115748927267,0.17291066067842847
cub_00412,7,7,0.6041473601770121,0.6041473601770121,0.6058813766401726,0.5972852236416657,occlusion gradient_shap integrated_gradients,0.15940166910662323,0.16171164819912875,0.168739606395406,0.17825841956689312,0.18587995326260526,0.14600870346934383
cub_00453,8,8,0.6867207506438716,0.6867207506438716,0.6825588837033137,0.7755083705997095,occlusion integrated_gradients gradient_shap,0.15115226011572452,0.15859813045089902,0.17488300412035745,0.16917553223623888,0.17768713222571764,0.16850394085106235
cub_00513,9,9,0.8649325694772415,0.8649325694772415,0.8603180777165107,0.8606638811412267,gradcam++ gradcam guided_backprop,0.18758057880284715,0.19309728149192404,0.15743661691657734,0.1430265064732482,0.155427759579765,0.16343125673563816
cub_00552,10,10,0.4356761627499509,0.4356761627499509,0.43032984035089605,0.43153885270876347,occlusion gradcam gradcam++,0.1845285211917457,0.18294619202726092,0.13807921840966228,0.1369558964138457,0.20964582253210273,0.14784434942538255
cub_00602,10,10,0.4343639638856984,0.4343639638856984,0.44767290834570306,0.3648594881989993,occlusion gradcam gradcam++,0.1784662693640696,0.17092315476945263,0.14798974018921252,0.148743061691853,0.20258523496254546,0.1512925390228668
cub_00657,11,11,0.399276418890804,0.399276418890804,0.40284574916586274,0.4567018528468907,occlusion gradcam++ gradient_shap,0.16075682122237842,0.1710249898170479,0.15658295298833427,0.1608480587321805,0.19653607280955288,0.15425110443050602
cub_00706,12,12,0.21206120442366225,0.21206120442366225,0.22587708433857184,0.22320359417935837,integrated_gradients gradient_shap occlusion,0.15406332342599743,0.16052541268262782,0.17473290132653455,0.17459041624479124,0.17144828178745197,0.1646396645325969
cub_00761,13,13,0.8803070310619658,0.8803070310619658,0.8800118718412704,0.8113544140127489,occlusion gradcam++ gradcam,0.17364783505969966,0.17391134419857182,0.16038391654740314,0.14312750084269246,0.17726321689892227,0.1716661864527107
cub_00807,14,14,0.4492808237904683,0.4492808237904683,0.45262817444745446,0.45740037413779644,occlusion gradcam++ gradcam,0.1734700840019628,0.17430815285941614,0.15594382727410222,0.1571785321256947,0.18087657590256498,0.15822282783625918
cub_00862,15,15,0.8567817738919985,0.8567817738919985,0.8618162802129519,0.8858672759204638,gradcam++ gradcam guided_backprop,0.18386972205707028,0.1847886922031907,0.14810117294113706,0.15617484735590131,0.161093335703103,0.16597222973959763
cub_00897,16,16,0.8038208877027501,0.8038208877027501,0.763621399999829,0.8796748933673371,gradcam gradcam++ occlusion,0.21080715939501382,0.2079487380074001,0.11935624548340956,0.1246431738009474,0.1925482908802405,0.1446963924329886
cub_00963,17,17,0.8361298366158735,0.8361298366158735,0.8163501976698172,0.8314490644901525,gradcam++ occlusion gradcam,0.17090169217074608,0.23389724568139827,0.11605594368346313,0.12401092909395212,0.20671353348077673,0.14842065588966363
cub_01006,18,18,0.7798475799965671,0.7798475799965671,0.7857469366746954,0.817797501187306,gradcam gradcam++ gradient_shap,0.18270327606945086,0.17738464448624916,0.16246246929139757,0.16653483855694282,0.15836822427900685,0.1525465473169527
cub_01056,18,18,0.5519661323021865,0.5519661323021865,0.5418458472995553,0.5362465763522777,occlusion gradcam++ gradcam,0.1797710118315764,0.1836032166600455,0.1391354730040378,0.13973683550712296,0.20146844720573295,0.1562850157914844
cub_01106,19,19,0.9502012079465202,0.9502012079465202,0.9500315552460961,0.9465512877213768,occlusion gradcam++ gradcam,0.16870623880409835,0.1689246420068897,0.1625226716576006,0.16355410914686822,0.16929856096549675,0.1669937774190464
cub_01151,20,20,0.9420159915578552,0.9420159915578552,0.9439312169444747,0.9487391749513336,occlusion gradcam gradcam++,0.1852131721764778,0.1843246799433975,0.1511710623949392,0.15413795570043434,0.1860270243670287,0.13912610541772247
cub_01196,21,21,0.8268042781564874,0.8268042781564874,0.8127213825646322,0.8295578793797175,gradcam gradcam++ integrated_gradients,0.18947950468695246,0.17724268177003108,0.1607326861411255,0.16053607063538988,0.15156005692380187,0.16044899984269906
cub_01247,22,24,0.0642468046513386,0.0642468046513386,0.06337199679692275,0.10539536615833639,integrated_gradients guided_backprop gradient_shap,0.16218995339725623,0.1617217854559146,0.17776827351851227,0.1665057720836724,0.1610065786307801,0.17080763691386436
cub_01301,23,23,0.8289762434433213,0.8289762434433213,0.8333054763148539,0.7276837986777536,occlusion gradcam++ guided_backprop,0.12368974847602189,0.18061887123597842,0.16517899549885373,0.16286110274936622,0.19502019736534254,0.17263108467443714
cub_01352,24,24,0.5581186555558816,0.5581186555558816,0.5855632516788318,0.719580522645265,gradient_shap integrated_gradients guided_backprop,0.14538153537067022,0.16954307582493117,0.18453910329284962,0.18762565302648654,0.14225924516482136,0.1706513873202411
cub_01407,25,25,0.7732076405372936,0.7732076405372936,0.773453459033044,0.7775839193549472,occlusion gradcam gradcam++,0.180676884869975,0.17876451753718195,0.1651728674544284,0.16044816062101053,0.1947291999419911,0.12020836957541307
cub_01457,25,25,0.855093371757539,0.855093371757539,0.854335701355012,0.8587044178333599,gradcam gradcam++ occlusion,0.17837004188873973,0.1782036693676074,0.15062269188420527,0.15285796474835586,0.176044957832683,0.16390067427840882
