sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00001,0,0,0.9142986106669903,0.9194720734506503,0.6952405016904014,0.4937481393271807,0.7808823440751937,0.3627104834329169,0.744239079432912,0.5469400339139818,0.5957459948465926,0.37160059531863077,0.6089274715813818,0.4807436918990704,0.6671592982925237,0.363914373088685,0.6636024376168226,0.5431339381823773,0.5174923893831943,0.36919232847109673,0.6468356908485882,0.3466183574879227,0.8282907863417822,0.6334337104256531,0.4749105517246589,0.35609658216841683,0.6663909645151124,0.3286991062562066,0.550797575142159,0.32308796658835814,0.49235448930079734,0.3486098177464414,0.6564778790306074,0.45253341318383916
cub_00002,0,0,0.8581028769381461,0.8082710154067934,0.7041316325673271,0.4725952014087607,0.6610383947097584,0.4376790830945559,0.6447823368329489,0.4035946569690188,0.5398293776995777,0.4561189313415685,0.6339844286043543,0.5100443909412384,0.5714334188064926,0.4647496715807911,0.5942842724331971,0.4375761048635485,0.44419160242582373,0.4465610730593607,0.7585263519618125,0.47877984084880637,0.7655862738831903,0.5025829153252976,0.6267323612833502,0.4325584681692927,0.6786699829208274,0.3548909741443327,0.7098941776644798,0.4431632144636629,0.5705530188704696,0.3832037112839405,0.6507827005067839,0.46882461686006455
cub_00014,0,0,0.961876641357034,0.8460264900662252,0.8409262025565427,0.5546088303640588,0.7878839719379639,0.46571240779960565,0.7897795524132624,0.520109066121336,0.6847642628984854,0.5300732020224889,0.8050920268883774,0.5202242084532647,0.7556696242437644,0.4287748273652737,0.7439886005157447,0.472163133572948,0.6556693388403231,0.5720710242692099,0.7572633005490085,0.45846958796599085,0.8224218051945871,0.5564172159751842,0.6670641182884383,0.477985129027555,0.711139425806215,0.4230005672149745,0.6569147191596365,0.41496266313071395,0.6159805439106502,0.42260735335391525,0.7504289423040024,0.5108803804468497
cub_00017,0,0,0.6430820650118281,0.530075474574979,0.5546280622131496,0.31262262916939176,0.5358670057602958,0.28185476144855337,0.5915609539008135,0.3151169648122666,0.40296488998170765,0.2864847715736041,0.05255859438217544,0.22977941176470587,0.01480799342196576,0.21791370835608956,0.13193882587588054,0.2240790436691876,-0.06692578018383216,0.19019665394775462,0.6886040261275906,0.39724310776942356,0.7588797140982422,0.4768211920529801,0.5721188678289634,0.32846284890577904,0.5849707815611677,0.31245095474758044,0.5532761250506251,0.33151638536809613,0.5301382177022046,0.32110510197432723,0.4365646895155185,0.31704820067564793
cub_00018,0,0,0.8561987399129856,0.8741245681202726,0.5929490343343795,0.4421211467988791,0.5518091452329225,0.33293484757919906,0.6137933854600087,0.4815088211412121,0.5436044991208975,0.332916967983696,0.3772048308160524,0.4493067590987868,0.3356784156588452,0.36400706809840966,0.43816203773908863,0.491971454058876,0.39033629733106795,0.3359910384818134,0.6735718852323755,0.3563560181117794,0.7756610366325207,0.5260036496350365,0.6131640529139544,0.34138273238504796,0.6906292641867134,0.35984822819974255,0.7085696557492219,0.408181691901653,0.6245961577670455,0.3546468898242801,0.5857285625392054,0.43008679209457895
cub_00020,0,0,0.93096853024098,0.8154681139755766,0.615434807525235,0.28852080123266566,0.5454025033547183,0.26552746074784034,0.6021427915253319,0.2996179498802046,0.8216378145336866,0.573535118354676,0.4999228228856595,0.25124688279301743,0.3983041285084269,0.2467387253074916,0.485568626548691,0.2600452034153692,0.7322936231962163,0.5263871113453286,0.6688964793690731,0.3030775223996883,0.7815058092179908,0.5107263831388784,0.6576874300779455,0.39280071443291886,0.6146777508551814,0.2878593429158111,0.6067094962904822,0.33519920974646034,0.6353383462469993,0.41043478260869565,0.639766064025108,0.38447902148630825
cub_00029,0,0,0.8345970891683231,0.4720551562270794,-0.08346902756255253,0.1387880163413527,-0.10190086002556943,0.18114406779661016,-0.09955824151627965,0.1430686866385693,-0.2540824254961973,0.1190528755933326,-0.32455523715013473,0.0630859685364691,-0.3842208639435314,0.08916264177565529,-0.3412631823180629,0.06863319312070709,-0.44082606473036773,0.06503125492462047,0.6435853278567042,0.35470806614917316,0.7602760146666554,0.4598487052662205,0.451357253924976,0.3733658470500576,0.6030552394536439,0.309283058255594,0.5359175943124108,0.4188243526941917,0.5002283572959686,0.36412568122182604,0.15327606492906573,0.24134517143943063
cub_00035,0,0,0.7324911621208179,0.496979189975386,0.7520750550810885,0.45550801363405613,0.6928357617447429,0.47173131920510375,0.6938515581248779,0.4377820760799484,0.7241623301186301,0.46463916781044573,0.3722988947960453,0.27899566658169767,0.32919800667849175,0.29084126575765373,0.32472661032196937,0.2701727738750712,0.3839168118335289,0.22470552703110844,0.7932402688211099,0.5492087996912389,0.8091445763231216,0.5640586034912718,0.7202938115851809,0.5082198913932902,0.76471701454167,0.4768211920529801,0.6534908650339966,0.46379322792578154,0.6680877686178981,0.48687298327955414,0.6276353663828779,0.4293553131856391
cub_00042,0,0,0.9676956100155163,0.8903645097485166,0.7222039486507927,0.42785998861696073,0.7686292430696909,0.4152739581129681,0.6572024922997256,0.40625,0.5657355634056734,0.46665219907407407,0.722072655010262,0.4316285041729082,0.7576291404431107,0.407630803759293,0.6522836326345677,0.4012427564057809,0.5584181921353618,0.44790402056702133,0.6902286461089294,0.3942341090656478,0.7617917628169251,0.5058523409363745,0.40871840342824456,0.3141690432978999,0.6252554449982858,0.36077022170994644,0.5574016049731244,0.36247564007795174,0.39234536134441056,0.29354344774786273,0.6538407800889748,0.4350567695528804
cub_00044,0,0,0.9048244885255536,0.7930326038410005,0.280744137626637,0.2787793845957826,0.1891286847645184,0.21477850399419027,0.22255855170037345,0.24414280401636296,0.14189987691096287,0.22800218010052686,0.18989264776552442,0.26736549633745893,0.114595625494271,0.20540540540540542,0.1485333360540119,0.23484895096289915,0.07786853495063142,0.20994211374351018,0.8817470216249771,0.5222997572815534,0.8712810998051344,0.5958969465648855,0.7275196579105573,0.45727017896930927,0.8658450400199696,0.50100964774512,0.758101322140242,0.4473872073101085,0.7150050655767537,0.45080500894454384,0.47263633939134125,0.3767310793208438
