sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00001,0,86,-0.10018901960981935,1.0,0.34932037476633054,0.19999601403061223,0.31622492207308767,0.19999601403061223,0.3520497712276524,0.19999601403061223,0.10733850080163312,0.20408163265306123,0.22462051519202553,0.19999601403061223,0.09841873171377681,0.19999601403061223,0.2128554455434671,0.19999601403061223,0.2777563371482071,0.20408163265306123,0.5616400519142614,0.40506860823298796,0.9907537303813917,0.9161733817070842,0.3901331903560254,0.2491528556466022,0.5317498401772925,0.3930728118275838,0.09110398567432612,0.21443545971847858,0.3995132350817869,0.2513887174422911,0.3202193074960963,0.3358287456043216
cub_00002,0,0,0.8326867234590232,0.7074228381940311,0.2791117324679771,0.25294814999688026,0.26615920856969605,0.23022728665073822,0.2551608909926273,0.23621029303127308,-0.1086817162690883,0.13196808213827355,0.2676692209131806,0.2778555965872915,0.2550016716819432,0.2602034409142283,0.2588111778555822,0.26242294628255125,-0.006126669044332762,0.13388512946703204,0.47875117768600073,0.3896967179061072,0.9789455680316524,0.8519885577189259,0.0002968635384638862,0.14405823270511228,0.5060763167641821,0.41139240506329117,0.03109071445273032,0.14690575856997398,0.021137470548405285,0.15139985234823103,0.2877393567765362,0.3059056858382627
cub_00014,0,71,0.283053771874895,0.20304355640764485,0.03317654937898563,0.1324267900468318,0.008777191528989928,0.15252096014700817,0.02064279866896095,0.12905040504050405,-0.3679838757139404,0.029553648504544762,-0.01744383041809622,0.08728611652588261,-0.15625476870243407,0.03654759446623993,-0.01584813955203238,0.09017861990336067,0.3041559950520593,0.1891083885339117,0.5111890218939998,0.35024219590958017,0.9615253269973715,0.8177701295172539,0.07229254053422825,0.09992947431237455,0.48329665224243046,0.3203947368421053,-0.004687455186997742,0.07377396462239169,0.09365478486088426,0.0964200735453169,0.1473031042306203,0.18721644362166348
cub_00017,0,64,0.7272236990975965,0.3690346332151623,0.4221414904661595,0.2573414313443116,0.24203709261573608,0.27937054026503566,0.41583338758558636,0.26129011996733875,0.2922800003618433,0.22729747716135276,0.31388505956054347,0.24480555727842213,0.12296902607812181,0.1882770870337478,0.3144556662610967,0.24434248868497738,0.5105887866347614,0.49796823051348355,0.49729437692570033,0.38156536105183453,0.9787108556215554,0.8621265540916682,0.28646081977663085,0.22448363328904458,0.4408881698255692,0.34238512474082,0.07924442765845204,0.17434115262090935,0.28209678931551246,0.2205032506621719,0.395073976518991,0.3183421761280187
cub_00018,0,2,0.5974830827620929,0.24007409694350107,0.057810206363259224,0.12164199944149678,-0.2696403631151628,0.08240810606877223,0.11538317163107606,0.13984902661899087,0.16690421316600365,0.07600106072659772,0.19162228603630518,0.2937536259911042,-0.4238908571686332,0.05492772667542707,0.21599122770476697,0.2997021111255019,0.5910982780307089,0.2709208299379427,0.22906507256732384,0.2013647791212738,0.9796555574999386,0.8399339933993399,0.08630853671869003,0.1446395302884887,0.16054403296968942,0.17115014296551323,-0.582949922505519,0.00915832960031855,0.13058715651752673,0.1509423251589464,0.14973144527853774,0.2064311789375477
cub_00020,0,99,0.4632907338785265,0.19999601403061223,-0.004936028042388724,0.12778152393796358,-0.04397582275237766,0.11885382985840116,0.029496654932690127,0.13691723786325272,0.10821475170580307,0.1560611244155548,-0.06045031074389507,0.19999601403061223,0.06007563984488017,0.19999601403061223,-0.03595153090272566,0.19999601403061223,0.051557489759826554,0.20408163265306123,0.19829862343871868,0.23121280903012084,0.9856939913032046,0.8813273340832396,0.0768218169009567,0.1303450967274349,0.23083282315575165,0.24503722084367247,-0.20153544284564692,0.0356540838739337,0.06579786079377993,0.12090888987173817,0.12821541669514025,0.2125443226187215
cub_00029,0,70,0.7727145352599304,0.42887654848355405,0.20391221862427783,0.21364213581665356,0.2033750421904637,0.22318381277425647,0.19729937171657855,0.2291768740813327,-0.3170840795692802,0.00411053882725832,0.3884164438715251,0.24712607966196484,0.35851335385910094,0.28852080123266566,0.37255639246569805,0.23553311992120168,-0.0981972040543688,0.04953928978155089,0.5693091172794402,0.4454447245228664,0.9618013318764761,0.8112083746954246,0.05648103826586326,0.17182984626054792,0.5937720034916099,0.44430051813471505,0.04986543280070367,0.18998708768634817,-0.0009684662593553352,0.1445749124985887,0.2874511021212442,0.275136977625262
cub_00035,0,0,0.788698667837253,0.3714578354387163,0.2776054461428124,0.2556264066016504,0.40249916104401123,0.33127858421157286,0.2730575743710355,0.27015746537658886,0.07979177855524028,0.17459766122496237,0.05488798494885375,0.12097855227882037,0.22174324576558124,0.1849796303949932,0.05344704396778369,0.1263258319771031,0.0821393497006432,0.1701390892826225,0.5390494819619821,0.3986062717770035,0.9867360966907671,0.8935748655533541,0.2715602223221215,0.25627362290104716,0.5642687946606949,0.4250213007668276,0.2980039133810842,0.23012983861181896,0.2816481561143832,0.2578323717352193,0.3450091278309498,0.29779862187548667
cub_00042,0,71,0.46064119471546583,0.1200223089793642,-0.18446063019964615,0.037079115885147694,0.058308243837080574,0.09755697655353336,-0.19707143847696132,0.03595563580087697,0.2583698257113083,0.12188243101255322,0.05968086284028333,0.1249369429964688,-0.0753874780887333,0.038175046554934824,0.044672109546344034,0.12216941571149008,0.5958992343204113,0.38623000136742786,0.5006143881051026,0.33426406063023534,0.9960790073764791,0.9470314318975553,0.07015272074334017,0.17645352210746199,0.4913025598755875,0.33275781924430575,-0.16087347738952934,0.04883347990274688,0.058789478485738525,0.17216858414754005,0.19844777342681807,0.20636778485277618
cub_00044,0,71,0.9227187222099044,0.7181351582549187,-0.284367645884092,0.08048452220726783,-0.4026933435728838,0.01409731696225557,-0.2849326218159045,0.08229076790336497,-0.03245973366396031,0.24348359398957375,-0.29373035065220254,0.09844134536505332,-0.4584063884519221,0.0208905154010369,-0.3062657288600303,0.10024650780608052,0.013595368920985673,0.2785934841514903,0.6379400318247103,0.4356223175965665,0.9769492329252599,0.9117927224233188,0.2889569892963024,0.2311756133106631,0.6233741580115214,0.4205832389580974,0.19062646022780957,0.14703552840009051,0.28466599530677883,0.22315395752895753,0.12506474305481846,0.2670684393505824
