sample_id,label,target,spearman_attention_rollout_vs_gradcam,top20_iou_attention_rollout_vs_gradcam,spearman_attention_rollout_vs_gradcam++,top20_iou_attention_rollout_vs_gradcam++,spearman_attention_rollout_vs_gradient_shap,top20_iou_attention_rollout_vs_gradient_shap,spearman_attention_rollout_vs_guided_backprop,top20_iou_attention_rollout_vs_guided_backprop,spearman_attention_rollout_vs_integrated_gradients,top20_iou_attention_rollout_vs_integrated_gradients,spearman_attention_rollout_vs_occlusion,top20_iou_attention_rollout_vs_occlusion,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00006,0,0,-0.6846109202312191,0.01666582240008105,0.18473239001295108,0.10044961070292795,0.6349834283662504,0.419176919813322,0.5612917856673032,0.5055134648563498,0.6342601546369857,0.4188759278897137,0.09311808150215446,0.21822988643874303,-0.24690933736695342,0.061848579440241254,-0.47879802844269614,0.050565326633165826,-0.39442069775348765,0.04782290905293934,-0.47691131396541403,0.04985091803107182,-0.04999998737883867,0.07178728128138712,0.32055133126242363,0.178300945223977,0.315646257471953,0.16462600824000465,0.30884045715822117,0.17121848739495799,0.1335585678939869,0.1848410472183263,0.6582448893643664,0.5082287517847749,0.9886391617897471,0.9163563448868519,0.1698287808300976,0.2393031784841076,0.6547674773914659,0.5022455089820359,0.435959823127205,0.3130626254776245,0.16418877586564753,0.2352260265626904,0.18699814653343574,0.25591407479977596
cub_00008,0,0,-0.07492280142305838,0.1196652719665272,-0.14833425545682333,0.03935580757081456,0.5893892909091577,0.3705271783665665,0.6479487162213551,0.45899970921779587,0.5962634194297808,0.3683779914092862,0.0236474302073173,0.26774213718501844,0.3439312363581763,0.21282252704090882,-0.05545610616359867,0.1513308857273979,-0.08757012737977958,0.12248322147651007,-0.055828194755016325,0.14509043190506077,-0.020180557111823132,0.15362731152204837,-0.20882111431052258,0.07239794827954692,-0.2835349742363363,0.04547348682154391,-0.1972332776266081,0.07262719110731082,-0.31655109317033286,0.04209282006475819,0.689174132327183,0.47965202005308166,0.9775099248684554,0.8494286767416145,0.07105150534427081,0.26394863163144444,0.678741919208842,0.4722711267605634,0.16489462896594362,0.29016862869869553,0.06402361183820837,0.2598645373764991,0.1618163482878472,0.2503784543296663
cub_00010,0,2,0.5093494805176813,0.1919467870293384,0.47180700474131126,0.24465116279069768,0.4102940481988111,0.25870178739416744,0.4726083403333857,0.26155006600037717,0.3808730587633723,0.2422629363703887,0.3028650938586427,0.2286389528541995,0.45433273505385147,0.17115014296551323,0.3952419056845415,0.24867790704908854,0.4642211240061565,0.2986088644451634,0.3664967124704989,0.24241673888820106,0.35640795509989454,0.27917981072555204,0.572546912308,0.31641086186540734,0.3104775900117757,0.1491554537646722,0.5517735877746966,0.30511119781506046,0.3267324816176859,0.21603790559587358,0.5555472004365485,0.3608624898291294,0.9788544284107157,0.8280353401949175,0.4319372914575354,0.3005131494547787,0.512562896142345,0.34274436341740816,0.48066923094863007,0.32153565376091775,0.4211636747485844,0.29148353398305626,0.46317917869450786,0.29046071934256706
cub_00012,0,0,0.6654197780895258,0.4874379307789224,0.6650109977035414,0.6436819261321759,0.678490333227871,0.3340866790747142,0.8001181975466768,0.5307756845396995,0.6737024975529589,0.33258083792576854,0.6563831654750832,0.4949859902669223,0.5550005891643937,0.512509419743783,0.49890310482910144,0.3214379773505399,0.621904320118716,0.4678563592481533,0.5023609262876367,0.32291872651769826,0.5031603073421295,0.4320525497951688,0.414858811161551,0.2840509244450131,0.6308006716080314,0.5482104288799753,0.4175695157586397,0.2884195660546925,0.593950155318966,0.550982941941406,0.7541718972958049,0.4423284225655767,0.9865888458960306,0.8957211674695381,0.4992577900666802,0.2730754740675625,0.7585841173479158,0.4511930585683297,0.6618243156110163,0.42922599746228673,0.49414232175658873,0.2780509329299042,0.6205810790075648,0.44388490455989665
cub_00015,0,0,-0.14168556122163095,0.0858348207042025,-0.529996239175253,0.07897424869630665,0.5100537531192163,0.36977886977886976,0.7609039409366799,0.5132323003845284,0.5587362168805304,0.3880627982571409,0.28841832965485015,0.38028456668255156,-0.0012574607410615211,0.07455976020981642,0.017876427420851975,0.1342372881355932,-0.13379394887919027,0.0978290588942965,0.007045482167467499,0.1334688346883469,-0.013245682189775758,0.11587345254470427,-0.6075489560399786,0.008340032154340836,-0.48878128440461,0.035016244649579704,-0.6115563377919475,0.007428972994679249,-0.34663537137528255,0.017463742660711597,0.6226456859614367,0.43829726243371075,0.9733707042118208,0.8562708102108768,0.46518722622508546,0.3920357020254034,0.6743077240520906,0.47248716067498164,0.4052843665769365,0.4703749365436217,0.45522729743882134,0.41112193763919824,0.1364074434679551,0.26099870480778387
cub_00024,0,0,0.1506724714819381,0.1737528510439207,-0.5147129004874743,0.019817073170731708,0.33995992974788036,0.17279261380237246,0.6036677950742412,0.3121935272965021,0.340468000191776,0.17245005257623555,0.423909759131523,0.33828382838283827,-0.2819012736465622,0.04602074321154949,0.06420278680534772,0.12116641528406234,0.2758626485340907,0.22437774524158127,0.06055750185479681,0.11916578375062734,0.2488396528428995,0.17802568125036314,-0.4781447519602188,0.005460648264115024,-0.6697878112578871,0.013994846662961653,-0.4618862506707734,0.0066205236232320195,-0.586255412962077,0.010818625984644531,0.4781577805116035,0.21976419107815728,0.9820555173964449,0.9070695553021665,0.3160525024279225,0.1693967008882224,0.46275439886667286,0.2143764748593211,0.5124062084585286,0.3266374402931362,0.2988408422953839,0.1670408104530018,0.12217711403028841,0.18662981582951157
cub_00026,0,0,0.364276896363086,0.1611037195580494,-0.5492542460537087,9.963136395337252e-05,0.13455972619504236,0.18539956293190007,0.45084750249887334,0.2661661724812315,0.13214494900737117,0.18588986055306075,0.3790009437209451,0.34825109722037506,-0.37426662878627986,0.04453230673186973,0.22040823558705078,0.20596010574381157,0.46622642953292087,0.3377765929085577,0.22563732438686435,0.20806500150466445,0.2669180904709343,0.23700585651537334,-0.08073920696041112,0.11009123583079901,-0.5366163461929992,0.0053079619429143715,-0.08858098551860452,0.11021401316153293,-0.18098730026488447,0.1015098848577015,0.5770454411262197,0.2644909274193548,0.9845061985105881,0.8727255761873659,0.3595768290323944,0.2516977404617854,0.5855140425808352,0.2778555965872915,0.405971782535065,0.26631690712635064,0.35456536496209046,0.24554613588892985,0.19508357346349495,0.22314313747508915
cub_00034,0,0,-0.4578881626563737,0.011286909200846518,-0.5695182539996715,0.011286909200846518,0.648754190981096,0.40634853899516504,0.6409727247871948,0.4506685941452837,0.6519118829147588,0.40723601177955404,0.5192369480727386,0.3811307901907357,0.6764899484410994,0.22310926930343106,-0.43589126401163025,0.016305448653028156,-0.5921229030430878,0.009252740621542794,-0.4390875361156148,0.01790333214992139,-0.4562969736373125,0.022183009831106628,-0.4772257673399718,0.017645269242470337,-0.5756109819949841,0.008999044794127997,-0.48062639643274735,0.017800091282519397,-0.4235505915157383,0.006853056562546556,0.6170336100275511,0.4505637467476149,0.9925445121402704,0.9070695553021665,0.3860318010447818,0.2942866262368337,0.6283054610660044,0.4517179023508137,0.5899835622803316,0.41249825832520554,0.391069927784083,0.2925538696927196,0.08735789232346561,0.22936661783849904
cub_00037,0,0,0.2780125441340569,0.2001155931122449,0.21222007875959198,0.20983488007713633,0.5492985883365367,0.5032572070385624,0.6400547567738689,0.5578489951113526,0.5395597072504335,0.4934166480696273,0.6542099427830382,0.5220262664165103,-0.007178197486114163,0.19999601403061223,0.24428584178275617,0.19999601403061223,0.2520546947086158,0.19999601403061223,0.24184961483821785,0.19999601403061223,0.2803465777218299,0.20408163265306123,0.13799421040353008,0.2043927028324532,0.15954032150294775,0.20057426571753306,0.13438467922073838,0.2070728333433572,0.09146960664208743,0.21852274776128372,0.702669174775615,0.6525319061342116,0.9850573421393354,0.9148936170212766,0.4752652315434564,0.5032994735671388,0.677439286060229,0.6224737267582862,0.5835153548794824,0.5611765611765612,0.46029902318360827,0.4917960414980502,0.39487373237875534,0.3841571025910045
cub_00049,0,0,0.029372849916691965,0.1992112810707457,-0.17727533239152773,0.05100544616673649,0.5412278275504757,0.4918605515498402,0.48169525933868246,0.49075243259303275,0.5556148318276612,0.4855662472242783,0.5071666341972022,0.3746694691165503,0.03185476455529636,0.09153206069505629,-0.1483722954397191,0.1437200820606337,-0.15881042288610933,0.15331571083783474,-0.1421246729758374,0.14450273722627738,-0.13787385503934785,0.1290232765341352,-0.3827524543261368,0.01862660508551997,-0.5398365671810519,0.011235955056179775,-0.36486939353051595,0.02277939153034704,-0.3911125649693433,0.005754253683218413,0.7018225263283713,0.5481332921937674,0.9801550568266697,0.8855693348365277,0.48419377151448234,0.4136801004044066,0.7028724868090376,0.5555727794140444,0.6237679272669486,0.48556565064478313,0.48000787967701725,0.4209124675870769,0.17508210747947367,0.2915709107386187
