sample_id,method,label,target,deletion_auc,insertion_auc
cub_00007,gradcam,0,2,0.2400296046165749,0.3178611165843903
cub_00007,gradcam++,0,2,0.07656064606271684,0.41594795743003493
cub_00007,integrated_gradients,0,2,0.016844173241406683,0.06830463156802578
cub_00007,gradient_shap,0,2,0.019912344758631663,0.08434824873693285
cub_00007,occlusion,0,2,0.1639044387964532,0.30779503704980016
cub_00007,guided_backprop,0,2,0.015612716099713002,0.09573931018239817
cub_00013,gradcam,0,0,0.1148150097578764,0.06325941273535135
cub_00013,gradcam++,0,0,0.04391262517310679,0.16227795779705045
cub_00013,integrated_gradients,0,0,0.0064119893666429555,0.0166249118905398
cub_00013,gradient_shap,0,0,0.005929941879549007,0.012841184834542212
cub_00013,occlusion,0,0,0.036140895984135564,0.2670444928808138
cub_00013,guided_backprop,0,0,0.0055418641408323316,0.01576607429306022
cub_00023,gradcam,0,0,0.0855767884524539,0.4430242206319236
cub_00023,gradcam++,0,0,0.05046532147098333,0.4139379184460267
cub_00023,integrated_gradients,0,0,0.019702181559114254,0.20852933509740978
cub_00023,gradient_shap,0,0,0.020260510449588764,0.20258651471231132
cub_00023,occlusion,0,0,0.3889979553874582,0.5253422102658079
cub_00023,guided_backprop,0,0,0.021037404489470647,0.20951037338236345
cub_00025,gradcam,0,0,0.10385032677586424,0.26266597807407377
cub_00025,gradcam++,0,0,0.03203806792444083,0.32813189291628075
cub_00025,integrated_gradients,0,0,0.013293093829997814,0.20051463843556117
cub_00025,gradient_shap,0,0,0.01302676127088489,0.11648194846347903
cub_00025,occlusion,0,0,0.017813944595400248,0.5417684892425313
cub_00025,guided_backprop,0,0,0.014265193615574389,0.23824025716166938
cub_00028,gradcam,0,0,0.2802934081526473,0.5986729518452194
cub_00028,gradcam++,0,0,0.29550142388325185,0.6103133448166772
cub_00028,integrated_gradients,0,0,0.02837136555608595,0.13128724463749675
cub_00028,gradient_shap,0,0,0.025881684131309153,0.13882673224434253
cub_00028,occlusion,0,0,0.37174355124589054,0.6506218396883924
cub_00028,guided_backprop,0,0,0.028549677222326864,0.243171174894087
cub_00030,gradcam,0,0,0.03428166024386883,0.4438850550446659
cub_00030,gradcam++,0,0,0.039470454800175504,0.4804429793788586
cub_00030,integrated_gradients,0,0,0.021663409595203124,0.12704554285664924
cub_00030,gradient_shap,0,0,0.02206977115420159,0.13934635130281092
cub_00030,occlusion,0,0,0.1602223828202114,0.6145262413658202
cub_00030,guided_backprop,0,0,0.022987620340427384,0.1440445987071143
cub_00031,gradcam,0,0,0.043481249827891595,0.1823291541368235
cub_00031,gradcam++,0,0,0.0874240877106786,0.12301736124791204
cub_00031,integrated_gradients,0,0,0.010429881951858988,0.031006725737825022
cub_00031,gradient_shap,0,0,0.010340990900840553,0.01825833983602932
cub_00031,occlusion,0,0,0.029373796633444724,0.3458746474003419
cub_00031,guided_backprop,0,0,0.010241881250112784,0.04625765362288801
cub_00033,gradcam,0,0,0.07568839481100441,0.5661986274411901
cub_00033,gradcam++,0,0,0.08719751534517856,0.4496465212432667
cub_00033,integrated_gradients,0,0,0.024937275127740577,0.14362113027018492
cub_00033,gradient_shap,0,0,0.024695969023741784,0.24485732495086265
cub_00033,occlusion,0,0,0.06916361809708178,0.5916799079393967
cub_00033,guided_backprop,0,0,0.02719938587397337,0.259227478239336
cub_00036,gradcam,0,0,0.2677082969108596,0.43004452937166204
cub_00036,gradcam++,0,0,0.27189425656106325,0.4269604510162025
cub_00036,integrated_gradients,0,0,0.02803137547452935,0.12468718512391203
cub_00036,gradient_shap,0,0,0.025095886999042707,0.1631606065522646
cub_00036,occlusion,0,0,0.4106386095983908,0.4797840972198173
cub_00036,guided_backprop,0,0,0.021384752378799023,0.1361394267471041
cub_00040,gradcam,0,0,0.1537512702168897,0.800622480828315
cub_00040,gradcam++,0,0,0.12177013960899785,0.8331947000464424
cub_00040,integrated_gradients,0,0,0.045222983849816954,0.39699721109936936
cub_00040,gradient_shap,0,0,0.04805500995571493,0.3231145274941809
cub_00040,occlusion,0,0,0.22089367692824455,0.7994459518929943
cub_00040,guided_backprop,0,0,0.028299279836937783,0.4649591943365522
cub_00047,gradcam,0,0,0.12038900235202164,0.7132619984447958
cub_00047,gradcam++,0,0,0.1711367930052802,0.6832502575052786
cub_00047,integrated_gradients,0,0,0.02577329611594905,0.2789816218311898
cub_00047,gradient_shap,0,0,0.02519272592799098,0.2508500350522808
cub_00047,occlusion,0,0,0.13061722582206134,0.5105109507450833
cub_00047,guided_backprop,0,0,0.026239018806342076,0.27953512924868845
cub_00058,gradcam,0,0,0.44901319552445784,0.47499905831646166
