sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00003,0,0,0.7962712856940926,0.7962712856940926,0.78420127609279,0.849634965788573,occlusion guided_backprop gradcam,0.16345876987280697,0.16307994438601017,0.15787818623427385,0.15781741356445533,0.18629203994485852,0.1714736459975952
cub_00056,0,0,0.6172708577360028,0.6172708577360028,0.6217605969242868,0.6322015668498351,occlusion guided_backprop gradcam++,0.16919871047346677,0.1701423214897689,0.15523298919394876,0.14952232806035978,0.185488966998237,0.17041468378421884
cub_00107,1,1,0.8923467744200025,0.8923467744200025,0.878349445614731,0.933720859704772,gradcam gradcam++ occlusion,0.2104976130795701,0.21037423803381336,0.12105449050761874,0.12418162030324292,0.19186197308851285,0.14203006498724205
cub_00161,2,2,0.8142882824176922,0.8142882824176922,0.8148140341276304,0.8438078165287153,occlusion gradcam++ gradcam,0.17990557438010316,0.18122694735744943,0.15605534599172255,0.1522626574508739,0.1815838280398743,0.14896564677997678
cub_00191,3,3,0.6202209205817779,0.6202209205817779,0.6119895572293899,0.5957697690915665,gradcam++ occlusion guided_backprop,0.14302699490116846,0.20024305463493025,0.1520248451373337,0.15607838476253277,0.187273181608764,0.16135353895527088
cub_00263,4,4,0.8237268584780394,0.8237268584780394,0.8325114401988685,0.8634100186638533,gradcam++ gradcam occlusion,0.18199577660935545,0.18656224800430268,0.15417753280530327,0.14687313822557166,0.17997376788206865,0.15041753647339837
cub_00305,5,5,0.911273726518266,0.911273726518266,0.9082016196800395,0.8779759158147497,gradcam gradcam++ occlusion,0.1783675839634291,0.17834752976046062,0.15402657380957574,0.15773938858605363,0.169423416212523,0.16209550766795783
cub_00358,6,6,0.7803140113479459,0.7803140113479459,0.7793279781355524,0.884582578286063,occlusion gradient_shap guided_backprop,0.1622519539399295,0.15704101755488434,0.16636131987825126,0.169444918482289,0.17812176275904357,0.16677902738560227
cub_00400,7,7,0.7818627759406809,0.7818627759406809,0.7496351184119704,0.8252602521446535,occlusion gradient_shap gradcam,0.1698207666064982,0.16316270493982232,0.1656073304531404,0.17214203726139507,0.19222150692668633,0.13704565381245767
cub_00468,8,10,0.27559213269851174,0.27559213269851174,0.26565021068672645,0.33968012378900314,occlusion guided_backprop gradcam,0.167298917103213,0.16428251910158242,0.14502831135206068,0.14933248478824807,0.20085956061237914,0.17319820704251665
cub_00507,9,9,0.9505143981892615,0.9505143981892615,0.9502107333857566,0.9518945139367133,occlusion gradcam++ gradcam,0.17027747480195132,0.1705407558300271,0.1599310817416374,0.16102558408236425,0.17120080351804415,0.1670243000259758
cub_00560,10,10,0.21883597391715737,0.21883597391715737,0.21869960714393527,0.23992455902625806,gradcam++ occlusion gradcam,0.16969671505839182,0.17081635302717998,0.1682166212150266,0.16085912224203722,0.1701590553617057,0.16025213309565875
cub_00609,11,11,0.9404407932423057,0.9404407932423057,0.9403602316044272,0.9457581355236471,occlusion gradcam++ gradcam,0.17157701690924207,0.17254312944775918,0.15835757617854987,0.16259094040843322,0.17416558012506933,0.16076575693094636
cub_00647,11,11,0.8761751695536077,0.8761751695536077,0.8679022303782403,0.9029170318506659,gradcam++ gradcam occlusion,0.18340292853999496,0.18453596071228268,0.1451443219564694,0.15906016125173753,0.17491416433029164,0.15294246320922386
cub_00704,12,12,0.895903421624098,0.895903421624098,0.899018974287901,0.9152846363023854,gradcam gradcam++ occlusion,0.1810301120423405,0.17990147735800954,0.15006726105846852,0.15191383192969177,0.17496279057558334,0.16212452703590627
cub_00737,13,13,0.7248341642087324,0.7248341642087324,0.7279929108684882,0.7253183346008881,occlusion guided_backprop gradcam++,0.16333321042445753,0.16453274989196823,0.15863161356253697,0.14725764102719724,0.1973898550500479,0.16885493004379218
cub_00810,14,14,0.800045828067232,0.800045828067232,0.8009688685764558,0.7973522345651872,occlusion gradcam++ gradcam,0.16878666729791345,0.16917540418029184,0.16083864200633186,0.16707003277992744,0.17654405399050524,0.15758519974503027
cub_00852,15,15,0.8531262753822374,0.8531262753822374,0.8456333307840396,0.8741761623241472,occlusion gradcam++ gradcam,0.17071399743908247,0.1732342846955613,0.15832387426255606,0.15922916189319533,0.1785029679126716,0.15999571379693348
cub_00906,16,34,0.19858616997953504,0.19858616997953504,0.20059734804090115,0.25869821493979545,occlusion guided_backprop gradcam,0.1675024532207757,0.16354696287920611,0.16353547347854955,0.15962738283546588,0.17740942418547176,0.16837830340053106
cub_00953,17,17,0.8501275294140213,0.8501275294140213,0.842155331527465,0.8999861377669732,guided_backprop gradient_shap integrated_gradients,0.14829016212576204,0.1625801378434204,0.17420105050490386,0.1804893036721883,0.15166776544871846,0.182771580405007
cub_01005,18,18,0.6164308020073803,0.6164308020073803,0.6149875954768504,0.6296755301329541,occlusion gradcam++ gradcam,0.181212531115593,0.18370145186432382,0.14913575817985972,0.1516212475378923,0.19253850883851326,0.14179050246381789
cub_01047,18,141,0.3169948426540941,0.3169948426540941,0.30035513765178623,0.44976491960696874,gradcam gradcam++ occlusion,0.19956513189997807,0.19942361380274168,0.14979336127407644,0.1485499898119904,0.15669213276489694,0.14597577044631638
cub_01102,19,19,0.8710061641177161,0.8710061641177161,0.8585264744004235,0.8752141030272468,occlusion gradcam++ gradcam,0.17511315588805698,0.17511876929642428,0.15894309969757175,0.14084445412318425,0.17557824476958325,0.1744022762251794
cub_01148,20,20,0.8925653260434048,0.8925653260434048,0.8941161316120997,0.9052139025414362,gradcam gradcam++ occlusion,0.18554403663361477,0.17791082895530272,0.15550886560314617,0.159205191204536,0.1742283712895614,0.14760270631383896
cub_01211,21,21,0.7825281460769474,0.7825281460769474,0.7867227274226025,0.7641338676214218,gradcam gradcam++ guided_backprop,0.18799842811893197,0.18799842811893197,0.1551093007720394,0.16723176760023276,0.12016429567323333,0.18149777971663053
cub_01255,22,57,0.8411058165424037,0.8411058165424037,0.8423939429514575,0.8711135788180399,gradcam gradcam++ occlusion,0.19173901022836146,0.19020802376075222,0.14731879134551754,0.1510667619365704,0.17496622355756206,0.14470118917123648
cub_01305,23,23,0.7600321093574165,0.7600321093574165,0.7503955716267227,0.810832122154534,gradcam++ gradcam occlusion,0.18900872222959123,0.18911080820387052,0.15359188673388935,0.15991910283595312,0.17547831187798768,0.13289116811870805
cub_01356,24,24,0.21062331582652405,0.21062331582652405,0.19607581003801897,0.2868380776722915,guided_backprop integrated_gradients gradient_shap,0.15163256062620573,0.16152003337349252,0.17840753044841465,0.16309387346535645,0.14697805804629188,0.1983679440402388
cub_01406,25,25,0.7772533906798343,0.7772533906798343,0.7697964312217663,0.8260915488179306,occlusion gradcam gradcam++,0.1890440589736478,0.17803208030849685,0.14739343291172496,0.14628986377400655,0.19232899704362888,0.14691156698849497
cub_01450,25,25,0.44522312587942,0.44522312587942,0.44953325595124616,0.427028396516107,gradcam++ gradcam integrated_gradients,0.17477549966228187,0.17850116654652753,0.16934185663681495,0.1638706007039005,0.15895829979362175,0.15455257665685343
