sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00003,0,0,0.8329467044095509,0.8329467044095509,0.8260894499369896,0.850727632374037,occlusion guided_backprop gradcam++,0.16821948150360744,0.16936413033395675,0.15393834900088588,0.16044580158030206,0.17661003337037046,0.17142220421087734
cub_00056,0,0,0.5235461181844584,0.5235461181844584,0.4739699265104718,0.7677448740345425,gradient_shap integrated_gradients guided_backprop,0.13937875228693475,0.14260678018467376,0.1906778407814548,0.19127922897776148,0.16571874590049915,0.170338651868676
cub_00107,1,1,0.904574238555506,0.904574238555506,0.9086785100866109,0.8983157970476895,occlusion gradcam gradcam++,0.18555924146140912,0.18523386422357993,0.14377910982317754,0.14822134194135586,0.19230750705299796,0.14489893549747962
cub_00161,2,2,0.9173658337560483,0.9173658337560483,0.9147300925222225,0.9179907139507122,integrated_gradients occlusion guided_backprop,0.15839640684954376,0.15760749387995132,0.17261442089813034,0.16677821299520515,0.1724517778808785,0.17215168749629084
cub_00191,3,3,0.12635889254743232,0.12635889254743232,0.1438080865773372,0.22161777574801816,gradient_shap integrated_gradients gradcam,0.17115536369340104,0.14947417624161863,0.17421295744802384,0.17699785558462294,0.16024093095821523,0.16791871607411837
cub_00263,4,4,0.7203101093880832,0.7203101093880832,0.6771963949315251,0.7891454772092401,occlusion gradient_shap guided_backprop,0.16591114960397685,0.12106481343917318,0.1726315152258151,0.1791970983458294,0.18208764252302917,0.17910778086217619
cub_00305,5,5,0.7865048722364009,0.7865048722364009,0.78580329567194,0.7829370183870196,guided_backprop gradcam gradient_shap,0.17066317312826507,0.16452786957156482,0.16244678664325174,0.16485795100839457,0.1632410424157566,0.17426317723276719
cub_00358,6,6,0.8372771855443716,0.8372771855443716,0.8371329439803958,0.8379712438210846,occlusion gradcam++ guided_backprop,0.16591972100400162,0.17154263167423112,0.15480805091283012,0.16393358125376056,0.17460824077257386,0.1691877743826026
cub_00400,7,7,0.7398256256827154,0.7398256256827154,0.7371787993120961,0.7385086299618706,occlusion guided_backprop gradcam,0.17244406348481675,0.14720515171041315,0.159525452499597,0.16436116368125303,0.18146013985951234,0.17500402876440774
cub_00468,8,10,0.048262481088750045,0.048262481088750045,0.05375591742340473,0.17377893377561118,integrated_gradients gradient_shap occlusion,0.15032195778864202,0.14993614139589825,0.17652400553534386,0.1750067268153746,0.17481213906980045,0.1733990293949408
cub_00507,9,9,0.8970480870979372,0.8970480870979372,0.8983604651468341,0.8972775977628772,gradcam++ gradcam gradient_shap,0.1686287158261336,0.16919126380645055,0.16516179881797305,0.1679333378015175,0.16613513261662957,0.16294975113129562
cub_00560,10,20,0.06859309183200821,0.06859309183200821,0.06418210342526434,0.15436018909094856,gradient_shap integrated_gradients occlusion,0.15777843478140857,0.15668714647660245,0.17428659036509017,0.17622999345047197,0.17097715263799815,0.1640406822884286
cub_00609,11,11,0.9179562596254983,0.9179562596254983,0.9191723523312249,0.9163873729878107,gradcam++ gradcam occlusion,0.17131119743030226,0.1714665844721039,0.15873357900652318,0.16653353231154674,0.16759760927874454,0.16435749750077933
cub_00647,11,11,0.8565419290331192,0.8565419290331192,0.8547775156446733,0.8636151080601849,gradcam gradcam++ gradient_shap,0.1805739649082244,0.18005796537021904,0.15849792906914068,0.16190937785440046,0.16063515877379198,0.1583256040242235
cub_00704,12,12,0.8908835345646366,0.8908835345646366,0.8847699606558308,0.9054766738554464,occlusion gradcam++ gradcam,0.18173439025318494,0.18217779425092817,0.15195695139463072,0.15681868561597007,0.18556592600472016,0.14174625248056585
cub_00737,13,13,0.9329561559716241,0.9329561559716241,0.9336906967917458,0.9305249629775062,integrated_gradients occlusion gradcam,0.16600237804180726,0.16413488864715295,0.16982955769256808,0.16520332724352563,0.1691888462707508,0.16564100210419538
cub_00810,14,14,0.926973167154938,0.926973167154938,0.9242960602976382,0.9145023555494846,integrated_gradients gradient_shap guided_backprop,0.16421781210892866,0.16620717273127142,0.17032610783899796,0.1699301456554265,0.16153775805269333,0.1677810036126821
cub_00852,15,15,0.9083274853182957,0.9083274853182957,0.9229913641465829,0.9139329050434752,guided_backprop occlusion gradcam,0.16990782057563852,0.16911120528196386,0.15869157854237165,0.16067561502484137,0.17078591410330551,0.17082786647187906
cub_00906,16,15,0.12881125456187872,0.12881125456187872,0.08132662496063857,0.39003430574666714,occlusion gradient_shap guided_backprop,0.14424147673588678,0.14495661439928187,0.16075645148987855,0.16866296788186172,0.21457055334100172,0.1668119361520893
cub_00953,17,17,0.8305307325266768,0.8305307325266768,0.8350759968336207,0.8461712411313783,gradient_shap guided_backprop gradcam,0.1695031551103998,0.16913046767177153,0.16349073476765777,0.17418220757895828,0.1497455639807173,0.17394787089049535
cub_01005,18,18,0.8357271410233806,0.8357271410233806,0.8358387561223936,0.8252698552503716,gradcam gradcam++ occlusion,0.18172586739918573,0.176009830975653,0.15821886041300415,0.16106299323576817,0.1748681615690246,0.1481142864073644
cub_01047,18,18,0.07553174357744863,0.07553174357744863,0.05862018095212986,0.3421617462241556,occlusion integrated_gradients gradient_shap,0.14346174283078053,0.14446092231293997,0.17320737575228512,0.17016636858047798,0.20159225269437536,0.16711133782914106
cub_01102,19,19,0.8155441852053628,0.8155441852053628,0.8217742295702919,0.805262847407721,occlusion gradient_shap integrated_gradients,0.16392911760333698,0.15734799385380746,0.16708594566825086,0.16917577362281558,0.17891884419368645,0.1635423250581028
cub_01148,20,20,0.7162893390166574,0.7162893390166574,0.7052994212019257,0.7165031647193246,gradcam++ occlusion gradcam,0.17571539911538284,0.19733212728455032,0.15316884001953485,0.15623823047816995,0.1760567303716774,0.14148867273068455
