sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
cub_00005,0,0,0.2957556437468156,0.2957556437468156,0.2758207386126742,0.3264694437151775,occlusion gradcam++ gradcam,0.17372076686235394,0.1743641218579317,0.16625132374446164,0.1521183785490712,0.19649952503642848,0.13704588394975295
cub_00054,0,0,0.509202206711052,0.509202206711052,0.5371813101344742,0.48945929534966126,gradcam gradcam++ gradient_shap,0.18439876463126184,0.17696496641204323,0.15841330545030868,0.1727092237496367,0.15997991836371478,0.14753382139303484
cub_00097,1,1,0.8562881840392947,0.8562881840392947,0.8544033356476575,0.8400513535831122,occlusion gradcam gradcam++,0.17909432999123992,0.1757553793060235,0.14463610613849576,0.14848620393111397,0.1940383049339338,0.15798967569919312
cub_00143,2,2,0.8795174596481956,0.8795174596481956,0.8862696667783895,0.8838862919830718,occlusion gradcam gradcam++,0.1803261636446668,0.17181185116020325,0.1580410906101431,0.1420764808547832,0.19452600870691764,0.1532184050232859
cub_00195,3,3,0.5217724065063521,0.5217724065063521,0.49948233875911685,0.5481529528973624,occlusion gradcam++ integrated_gradients,0.16613873012062713,0.17321794397210075,0.17150663208530956,0.1538158026480039,0.19618817033382496,0.1391327208401337
cub_00246,4,4,0.4515712461783551,0.4515712461783551,0.4530185490264557,0.5173462165868841,gradcam integrated_gradients gradient_shap,0.17444753257025428,0.16236836078058378,0.17211502164387266,0.17139946712850024,0.15430947788797597,0.16536013998881302
cub_00297,5,5,0.9290294192032887,0.9290294192032887,0.9204076669411734,0.9364071569638327,gradcam++ gradcam gradient_shap,0.1779736729752937,0.18136122260841503,0.15745813143939613,0.17106366541710644,0.1706584307014398,0.14148487685834887
cub_00366,6,6,0.7940465613617562,0.7940465613617562,0.7894119699834845,0.8365775638609193,occlusion integrated_gradients gradient_shap,0.1653142044063033,0.16455868817930167,0.17316617471210277,0.17255915508243339,0.1864707936602575,0.13793098395960146
cub_00401,7,7,0.620436469372362,0.620436469372362,0.6264720531180501,0.6546767495106904,occlusion gradcam gradcam++,0.18734386001318235,0.16298584232490332,0.14750907869477137,0.15104193919398504,0.1928154362255852,0.1583038435475727
cub_00454,8,26,0.47691419861512263,0.47691419861512263,0.4916480804909951,0.4216954504256137,occlusion gradcam++ gradcam,0.16828609155330165,0.177269994546988,0.161078827543675,0.15766362498250122,0.19225597097511726,0.14344549039841692
cub_00504,9,9,0.9078115739510393,0.9078115739510393,0.9094862737343646,0.9071500816033221,occlusion gradcam integrated_gradients,0.16955099328943424,0.1683040480717784,0.16896497301863186,0.16374777364817336,0.17292501270673,0.15650719926525214
cub_00551,10,103,0.2713734182412736,0.2713734182412736,0.2713067890494131,0.2795856548473239,gradcam++ guided_backprop occlusion,0.14481953162547276,0.17803216049833448,0.1666482608380285,0.1629524622445656,0.17187673480487625,0.17567084998872248
cub_00596,10,10,0.18043396885041146,0.18043396885041146,0.17949464336270468,0.183398469054373,gradcam++ occlusion guided_backprop,0.16752864496794595,0.16940731878019463,0.16083607978033074,0.16694513046465917,0.16766250943161964,0.1676203165752498
cub_00655,11,11,0.8572586406953634,0.8572586406953634,0.8532284599728882,0.8609028750099241,occlusion gradcam++ gradient_shap,0.16186751834126376,0.1752982581771423,0.1649834386447705,0.17374588818797998,0.17883708383182298,0.1452678128170206
cub_00692,12,26,0.14996544067980722,0.14996544067980722,0.14986662474693732,0.16979170822305603,occlusion gradcam gradcam++,0.16687878297094394,0.16654137205909436,0.1541956869346309,0.15829837220619308,0.2027996563696608,0.15128612945947695
cub_00746,13,13,0.7710509257274679,0.7710509257274679,0.7694861875730568,0.8226543025928549,gradient_shap occlusion integrated_gradients,0.14144170219077612,0.16144292849871708,0.1758841397707652,0.1825316891024975,0.18053691557643958,0.15816262486080457
cub_00804,14,14,0.5383056907216086,0.5383056907216086,0.5203493627021089,0.5557758366921917,occlusion gradcam++ guided_backprop,0.16006343319781025,0.18031789797227146,0.1545531471251061,0.15819748424349842,0.18531494359543083,0.16155309386588285
cub_00850,15,15,0.47227216085884727,0.47227216085884727,0.4334732241230086,0.6629343634238467,gradient_shap guided_backprop integrated_gradients,0.13097408522013207,0.12982208186548433,0.18386741165598414,0.21831840517370832,0.13594946303953842,0.2010685530451527
cub_00908,16,16,0.8011858285637571,0.8011858285637571,0.802476913598366,0.8152322286041452,gradcam gradcam++ occlusion,0.18615373642154473,0.18194295744234804,0.16381132411530616,0.17202427398018114,0.17356906806964287,0.1224986399709771
cub_00946,16,16,0.9015428745420649,0.9015428745420649,0.901613047090359,0.8840038621099665,gradcam occlusion gradcam++,0.18671011566249682,0.18558677891589406,0.15874116723630288,0.1644260496906877,0.18583099975115114,0.11870488874346741
cub_00998,18,18,0.5401509525370786,0.5401509525370786,0.5435312228393742,0.5930760139715857,gradcam gradcam++ occlusion,0.18583573261377603,0.18341697474238836,0.1518853608402814,0.17527739290844085,0.17784411263421926,0.12574042626089418
cub_01053,18,18,0.8173367956769652,0.8173367956769652,0.8069495430332608,0.7935775809106418,occlusion gradcam++ gradcam,0.19044312855256995,0.19325896919472998,0.14875291389630066,0.147340707198615,0.19662960166592236,0.12357467949186197
cub_01108,19,19,0.6345311416662298,0.6345311416662298,0.6363878684467635,0.7033067202544772,gradient_shap occlusion integrated_gradients,0.13253949152469824,0.16505908161910596,0.1749222293723342,0.18210754357183961,0.17870227179079093,0.16666938212123109
cub_01146,20,20,0.8463791030808351,0.8463791030808351,0.8447394046350383,0.8615748408599755,occlusion gradcam gradcam++,0.18990280623704625,0.177801795148886,0.1553855068815834,0.16167566201683997,0.19294453467233677,0.12228969504330757
cub_01202,21,21,0.7209073833422734,0.7209073833422734,0.7212838274659589,0.7093115458497778,gradcam++ guided_backprop gradient_shap,0.16429419424519373,0.17629071767794222,0.16661539535301775,0.17027294180045596,0.15182155686077298,0.17070519406261722
cub_01246,22,22,0.4473647620412521,0.4473647620412521,0.41565776291536166,0.41216737631475553,gradcam gradcam++ occlusion,0.21940300712690286,0.17784344221294027,0.1504967002615685,0.1559930185733716,0.1567146250197397,0.13954920680547694
cub_01296,23,23,0.3696097609004937,0.3696097609004937,0.35636053592897954,0.42595724775455895,gradcam gradcam++ occlusion,0.2102722687632291,0.18450761252336967,0.14873410322583397,0.14838924243022086,0.17180810319558085,0.13628866986176563
cub_01346,24,22,0.5729545040871016,0.5729545040871016,0.549867042794358,0.6781071591307408,gradcam gradcam++ integrated_gradients,0.19078047116132282,0.18790934869529088,0.17291113443754633,0.14626273568942633,0.1561700344631628,0.14596627555325078
cub_01399,24,24,0.5767859039944596,0.5767859039944596,0.5784682732191868,0.5588404089328833,occlusion gradcam gradcam++,0.17875999913798596,0.17306866771447516,0.15060834839264198,0.17123043958826012,0.20334132826787418,0.12299121689876254
cub_01445,25,25,0.3274832556140609,0.3274832556140609,0.3207146804430522,0.3321314286789857,occlusion gradcam gradcam++,0.1741028533249271,0.16984481868231488,0.15526682580185786,0.15957400797206522,0.20524534685845922,0.1359661473603757
