sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00005,0,0,0.6391018668294067,0.6359634822301924,0.534603491747154,0.32615303290603936,0.3923309534377175,0.23393790347371657,0.42357146342100577,0.28357636224098237,0.3856761207504109,0.4263102356665494,0.5043548908562424,0.4219923480232393,0.24286365823817546,0.29084126575765373,0.4177087493185234,0.3745633860694473,0.4869956335892464,0.5924442349984291,0.4580636451225798,0.2945046439628483,0.6002613948147216,0.39471855455177207,0.4236962400477926,0.35845896147403683,0.5856118916297314,0.39433097123801586,0.3415905549532488,0.25526250619118374,0.42325776311313895,0.3437831389183457,0.4573125545246064,0.37512273518016337
cub_00009,0,0,0.5745738793015813,0.6962474645030426,0.5022021358642064,0.44721661378713584,0.45454079073765036,0.36660765354759633,0.4747830345485167,0.40921218929925574,0.44863444426889426,0.5513811309204989,0.4757398549897269,0.5188436506735281,0.3922568568125837,0.43071000855431996,0.43877211729282717,0.4720551562270794,0.4529574954626397,0.6225192061459667,0.5393173318372901,0.44284687275341483,0.7024622189298849,0.551124507303501,0.4589552759352816,0.5462934716290421,0.6744121296849095,0.5083421013076808,0.4167712387765639,0.45517835354912795,0.45235510493282094,0.4991866311742088,0.49724892729169184,0.5011843340916932
cub_00016,0,0,0.7076532284940688,0.7345086855068707,0.4966179327324006,0.23530497938080877,0.5331272861101948,0.2905922448717124,0.4172473887289963,0.2115175660992394,0.44789963250886483,0.25736434108527134,0.33918177514326986,0.2537481259370315,0.44570709217040916,0.32790789996030173,0.3355258019236036,0.24844488678775814,0.4195641710799163,0.337401055408971,0.49673158762753,0.2809548123563952,0.6289943879127425,0.3890234618312686,0.35299641163589757,0.2520069161417809,0.6093393849709594,0.3807099614749587,0.33781735656010553,0.2328225708378937,0.29208907470594764,0.24470501565473632,0.4573661674869938,0.3118008348889999
cub_00022,0,0,0.9664624634113488,0.7570028011204482,0.38986449220289454,0.20400695819087036,0.33270837107969903,0.17531326853261506,0.4497464809267406,0.23171330387825234,0.4293564045523605,0.19663617586308646,0.3368546385958739,0.2000717531690983,0.29199778791691283,0.16652136006974716,0.38296698049279293,0.20852652495935448,0.37706010551253466,0.1445749124985887,0.3209397458754265,0.2205059596205303,0.6311955312130257,0.3905632924547911,0.20731380670758712,0.1622907590002293,0.48957445543434375,0.32571504062355505,0.1904681656024527,0.16885737345785773,0.24805428178157649,0.18831321064353534,0.402970914087038,0.24937417960550398
cub_00027,0,0,0.7040128685653295,0.6260228469577899,0.34053779126830463,0.21961594555177444,0.1631230660843447,0.14607126541799909,0.22251060255270955,0.16665697843399407,0.4270444117124432,0.34708657232077605,0.1941407415773358,0.23113728376886272,0.03136313165319181,0.1426131511528608,0.11771136347113405,0.1895448079658606,0.3285604026014933,0.36697680690399137,0.3340471301074008,0.22849972455163126,0.5347462345127916,0.33275781924430575,0.36121430601361704,0.2593167701863354,0.5646510674809998,0.3511512050626094,0.2143320706032437,0.21962223291626565,0.3097535707938539,0.26853531877619974,0.32318325059987957,0.2730405819474171
cub_00032,0,0,0.802905866588073,0.8523304107060452,0.5070168534209512,0.39384679491631364,0.5540538662078394,0.3648418905134308,0.5217985269841592,0.3974376827739869,0.5099690763756013,0.6031469913813553,0.4884223770331812,0.37815010643411384,0.4425013049025142,0.33978638184245663,0.475066871863122,0.38356542120501863,0.37343056312450706,0.5725587528116032,0.5144371488014813,0.34996973162036726,0.6607552203611754,0.5455105498228862,0.46762747296038515,0.41674236601215847,0.6712899090266943,0.4227988090174394,0.46544973413321883,0.34717607973421927,0.47587071247329743,0.4006908462867012,0.5287063669504134,0.4512368543385398
cub_00043,0,0,0.7836984560231228,0.5630841121495327,0.5733700751626759,0.3512421732983236,0.42679222191749294,0.30519607205566757,0.5032697991019802,0.35809987819732036,0.37192870300165315,0.3212772890192245,0.5973415154345656,0.3023165271559276,0.48949444089079264,0.28226424738052647,0.5955267506864229,0.3210030935299151,0.3955464068252766,0.430133314523524,0.5050501748943692,0.3265913146936347,0.7192846487747397,0.49452677042222054,0.3174623065120217,0.2153089971827609,0.6483065709212543,0.42008066227977076,0.29612994308212454,0.262453300124533,0.3109816145687778,0.2486912607008684,0.5022789085198182,0.3468179341809166
cub_00048,0,43,0.5579813813819536,0.6460264085950955,0.4811160942526038,0.42908003417829677,0.376445420116919,0.34086050240513094,0.4202960091932527,0.3540682768857104,0.32134819842041257,0.41981792717086835,0.4032131069927984,0.48655655136656545,0.3856366897282053,0.38423339540657975,0.4623765482072844,0.4221938775510204,0.3837514185302527,0.44811084922505534,0.43713566036488377,0.33426406063023534,0.5232906614738251,0.3814702643171806,0.3832084661833921,0.37906407291524963,0.5963162599188667,0.4252236898167874,0.24926522344505742,0.27620066721218606,0.3027444317392802,0.30587401777663276,0.4189417046632659,0.402202973030173
cub_00051,0,0,0.764968911598669,0.65389369592089,0.5090954179070906,0.35699797160243407,0.401582320266398,0.2996179498802046,0.4598042668989725,0.3386246915227106,0.4100715538767635,0.3309045555993173,0.4559518225297033,0.41347982252271287,0.35812525196314465,0.3416672237449027,0.41502510169497364,0.38614545203398026,0.43258689320410043,0.3705806800513757,0.5064947828760604,0.3862411935350186,0.634980151057805,0.48820999555094174,0.3875380570540666,0.35909639361844753,0.5608810667208751,0.4119881806669481,0.35392283380234624,0.3140838680407026,0.3729244832569095,0.35121626124625127,0.46826352764719187,0.3868498623691225
cub_00052,0,2,0.7340274435111632,0.7002710945442223,0.5952279636338543,0.39520333680917624,0.4484938081505782,0.31978694022489645,0.5964488799334354,0.3767320620112498,0.6036202560586943,0.4901514037924445,0.440189096920221,0.4143763213530655,0.2809451976044244,0.3505147702038894,0.46893322585203656,0.4143763213530655,0.5372199062800285,0.519181777311554,0.5461825346414909,0.35315533980582525,0.5804972154476421,0.4242123190462674,0.5107729498442873,0.43144591923185543,0.6493829889629539,0.45899970921779587,0.4359749424329223,0.34333797124494797,0.5336643220277026,0.4416240045506257,0.530772048753429,0.42889128604672533
