sample_id,label,target,consensus_insertion_auc,fw_consensus_insertion_auc,uniform_consensus_insertion_auc,topk_consensus_insertion_auc,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
cub_00003,0,0,0.4516576550653554,0.4516576550653554,0.4094394786385237,0.6532443620017148,occlusion attention_rollout guided_backprop,0.10760940379453095,0.13740689636353953,0.13141337608759768,0.13244382230701177,0.18032977880075685,0.15308608833293955,0.15771063431362367
cub_00056,0,0,0.37000249705633903,0.37000249705633903,0.346092101303293,0.47358800313086247,occlusion gradcam gradcam++,0.14727351330176247,0.14217472851728838,0.1310246297324028,0.1303410651149491,0.17864431192410152,0.13428914415591217,0.13625260725358337
cub_00107,1,1,0.7569383203823236,0.7569383203823236,0.7584226024409872,0.8509441256595891,occlusion attention_rollout gradcam,0.1455923688826082,0.14238974172043306,0.14133459490935948,0.1372744630529126,0.161567352465459,0.11844993973181456,0.15339153923741305
cub_00161,2,2,0.08008376883226444,0.08008376883226444,0.06345462980098088,0.2598813202057499,occlusion gradient_shap integrated_gradients,0.12250889776059072,0.12437072021368338,0.1406356474743087,0.14126822288353794,0.2075245272761877,0.1322445063337395,0.13144747805795215
cub_00191,3,3,0.6475687123835087,0.6475687123835087,0.6574214892461897,0.5755870968103408,guided_backprop gradient_shap integrated_gradients,0.11401241392681287,0.1411186624972056,0.1569659816010243,0.15785342174714131,0.1496533545798676,0.158296404921832,0.12209976072611645
cub_00263,4,4,0.169120819773525,0.169120819773525,0.15362346405163405,0.33393272003158925,occlusion guided_backprop gradient_shap,0.12429259632127257,0.12960513094935486,0.140446682120888,0.14167989333827438,0.1832939939379583,0.14759518999485516,0.13308651333739674
cub_00305,5,5,0.716993248416111,0.716993248416111,0.4561760439071804,0.8799080818425865,occlusion guided_backprop integrated_gradients,0.09540291957258186,0.0974439822723026,0.14742631985833068,0.14450363617442566,0.20101838890438686,0.1698492993697642,0.14435545384820814
cub_00358,6,6,0.8788484742050059,0.8788484742050059,0.8767730602179654,0.8929802586440928,attention_rollout guided_backprop integrated_gradients,0.1489841342724256,0.08102622090952423,0.15395015712636864,0.15153541677004362,0.15007174898557551,0.15619702080292247,0.15823530113314002
cub_00400,7,7,0.8707202288365805,0.8707202288365805,0.8504623326516594,0.8800650934732402,occlusion attention_rollout guided_backprop,0.08567904595524409,0.1257581843194426,0.14519459418296876,0.1478435129959947,0.17268190443838946,0.16076698270663978,0.1620757754013206
cub_00468,8,8,0.18277245073113588,0.18277245073113588,0.17758919729385528,0.29496308045927433,occlusion attention_rollout guided_backprop,0.12654248927549988,0.12876830020769395,0.13695544051445782,0.1366655489795656,0.18384645232984245,0.14015535354037692,0.14706641515256336
cub_00507,9,9,0.923299689264968,0.923299689264968,0.9111440252978354,0.9206421088892967,occlusion attention_rollout integrated_gradients,0.0919474170202322,0.09072799170633801,0.1631100583521317,0.1630052467864767,0.1685665076727791,0.1560441061297788,0.16659867233226347
cub_00560,10,10,0.15853069346048873,0.15853069346048873,0.15998478235123914,0.14492797977582086,attention_rollout guided_backprop occlusion,0.1373636150372531,0.13972262539913874,0.1428208615486173,0.1423830647084927,0.1428383344977559,0.14715679087063596,0.14771470793810612
cub_00609,11,11,0.40606087316700723,0.40606087316700723,0.4482377521781018,0.46286201557086315,occlusion attention_rollout gradient_shap,0.1412202187818778,0.10024436066648819,0.1450182699037112,0.14687413795017945,0.16740888039157795,0.14638622544921032,0.15284790685695507
cub_00647,11,11,0.6443011505616596,0.6443011505616596,0.6363597524439684,0.7334094919351629,occlusion attention_rollout gradcam++,0.12069428603866177,0.15249488966350472,0.1357332358827876,0.1363888600014006,0.16667937513765835,0.122029997277905,0.165979355998082
cub_00704,12,12,0.6914658402791246,0.6914658402791246,0.6981030384777114,0.7620974324410782,attention_rollout occlusion gradcam++,0.0851302256913136,0.15449821033191763,0.14630009464678495,0.14500052814742714,0.16047295208447235,0.14359194192068217,0.16500604717740214
cub_00737,13,13,0.6198797918623313,0.6198797918623313,0.6855338565772401,0.746659366018139,gradient_shap integrated_gradients occlusion,0.08122276881283647,0.13765396060548385,0.1751379539687958,0.17589353694578846,0.17190548247557502,0.12813851502090629,0.1300477821706141
